sim_time, tb3_0?world_angular_velocity/x
128.726, -0.000291251
128.727, 0.000998326
128.728, -0.000614508
128.729, -0.000616707
128.73, -0.000442669
128.731, 0.00079273
128.732, -0.000519455
128.733, -7.85915e-05
128.734, -0.000290637
128.735, 0.000928702
128.736, -0.000337537
128.737, 0.000113035
128.738, -0.000477661
128.739, 0.000776738
128.74, -0.000343147
128.741, 0.000338286
128.742, -0.000377514
128.743, 0.000597508
128.744, -0.000396003
128.745, 0.00039581
128.746, -0.000220514
128.747, 0.000452371
128.748, -0.000385649
128.749, -0.00852802
128.75, -0.00319656
128.751, 0.00207404
128.752, 0.000454388
128.753, 0.00251637
128.754, 0.00378232
128.755, 0.0015038
128.756, 0.00135434
128.757, 0.00239263
128.758, -0.000748643
128.759, 0.000507523
128.76, 0.000269051
128.761, -0.00113401
128.762, -0.000464288
128.763, 4.69139e-05
128.764, 0.00068669
128.765, -0.000233381
128.766, 0.000163536
128.767, 0.000410552
128.768, -0.000135851
128.769, -6.63874e-05
128.77, 0.000716935
128.771, 0.00123796
128.772, -0.000646039
128.773, 0.000247482
128.774, 0.000849657
128.775, -0.00445566
128.776, -0.000513441
128.777, 0.0011347
128.778, 0.00176491
128.779, -0.00404332
128.78, -0.000243918
128.781, 0.00204743
128.782, -0.00408179
128.783, 0.00021475
128.784, 0.000539579
128.785, 0.000922608
128.786, -0.000310215
128.787, 0.00132432
128.788, -0.00336386
128.789, -3.06549e-05
128.79, 0.00169088
128.791, -0.0037444
128.792, -0.000136661
128.793, 0.00146105
128.794, -0.00353216
128.795, -0.000514705
128.796, 0.00106298
128.797, -0.000222176
128.798, 0.000714709
128.799, -0.00181713
128.8, -0.00026216
128.801, 0.000346608
128.802, 0.00135123
128.803, -0.00195647
128.804, 0.000319483
128.805, 0.00145413
128.806, 0.000537962
128.807, 0.000566636
128.808, 0.000659303
128.809, -0.000121629
128.81, 0.000152461
128.811, -0.000698469
128.812, -0.00150706
128.813, -0.00496671
128.814, -0.00572126
128.815, -0.00578467
128.816, -0.00409808
128.817, 0.0002617
128.818, -0.00068237
128.819, -0.00117792
128.82, -0.00114804
128.821, -0.000863594
128.822, -0.00056276
128.823, -0.0018236
128.824, -0.00123776
128.825, -0.001167
128.826, -0.000281576
128.827, -0.000961114
128.828, -0.00057433
128.829, -0.000197222
128.83, 3.5308e-05
