sim_time, tb3_1?world_pose/position/x
129.999, -0.81861
130, -0.81858
130.001, -0.81855
130.002, -0.81852
130.003, -0.81849
130.004, -0.818459
130.005, -0.818429
130.006, -0.818399
130.007, -0.818369
130.008, -0.818338
130.009, -0.818308
130.01, -0.818278
130.011, -0.818247
130.012, -0.818217
130.013, -0.818187
130.014, -0.818156
130.015, -0.818126
130.016, -0.818096
130.017, -0.818065
130.018, -0.818035
130.019, -0.818004
130.02, -0.817974
130.021, -0.817944
130.022, -0.817913
130.023, -0.817883
130.024, -0.817852
130.025, -0.817822
130.026, -0.817792
130.027, -0.817762
130.028, -0.817731
130.029, -0.817701
130.03, -0.817671
130.031, -0.817641
130.032, -0.817611
130.033, -0.81758
130.034, -0.81755
130.035, -0.81752
130.036, -0.81749
130.037, -0.81746
130.038, -0.81743
130.039, -0.8174
130.04, -0.81737
130.041, -0.81734
130.042, -0.81731
130.043, -0.81728
130.044, -0.81725
130.045, -0.81722
130.046, -0.81719
130.047, -0.817161
130.048, -0.817131
130.049, -0.817101
130.05, -0.817072
130.051, -0.817042
130.052, -0.817013
130.053, -0.816983
130.054, -0.816953
130.055, -0.816924
130.056, -0.816894
130.057, -0.816865
130.058, -0.816835
130.059, -0.816805
130.06, -0.816775
130.061, -0.816746
130.062, -0.816716
130.063, -0.816686
130.064, -0.816656
130.065, -0.816626
130.066, -0.816595
130.067, -0.816565
130.068, -0.816535
130.069, -0.816504
130.07, -0.816474
130.071, -0.816443
130.072, -0.816413
130.073, -0.816382
130.074, -0.816351
130.075, -0.81632
130.076, -0.816289
130.077, -0.816257
130.078, -0.816226
130.079, -0.816194
130.08, -0.816163
130.081, -0.816131
130.082, -0.816099
130.083, -0.816067
130.084, -0.816034
130.085, -0.816002
130.086, -0.815969
130.087, -0.815936
130.088, -0.815903
130.089, -0.81587
130.09, -0.815837
130.091, -0.815804
130.092, -0.81577
130.093, -0.815737
130.094, -0.815703
130.095, -0.815669
130.096, -0.815635
130.097, -0.815601
130.098, -0.815567
130.099, -0.815533
130.1, -0.815498
130.101, -0.815464
130.102, -0.815429
130.103, -0.815395
130.104, -0.81536
130.105, -0.815325
130.106, -0.81529
130.107, -0.815255
130.108, -0.815219
130.109, -0.815184
130.11, -0.815148
130.111, -0.815113
130.112, -0.815077
130.113, -0.815042
130.114, -0.815006
130.115, -0.81497
130.116, -0.814933
130.117, -0.814897
130.118, -0.81486
130.119, -0.814824
130.12, -0.814787
130.121, -0.814751
130.122, -0.814714
130.123, -0.814678
130.124, -0.814642
130.125, -0.814605
130.126, -0.814569
130.127, -0.814533
130.128, -0.814496
130.129, -0.81446
130.13, -0.814424
130.131, -0.814387
130.132, -0.814351
130.133, -0.814315
130.134, -0.814279
130.135, -0.814242
130.136, -0.814206
130.137, -0.81417
130.138, -0.814134
130.139, -0.814099
130.14, -0.814063
130.141, -0.814027
130.142, -0.813992
130.143, -0.813957
130.144, -0.813922
130.145, -0.813887
130.146, -0.813852
130.147, -0.813818
130.148, -0.813783
130.149, -0.813749
130.15, -0.813714
130.151, -0.81368
130.152, -0.813646
130.153, -0.813611
130.154, -0.813577
130.155, -0.813542
130.156, -0.813508
130.157, -0.813473
130.158, -0.813439
130.159, -0.813404
130.16, -0.81337
130.161, -0.813335
130.162, -0.8133
130.163, -0.813266
130.164, -0.813231
130.165, -0.813196
130.166, -0.813162
130.167, -0.813127
130.168, -0.813092
130.169, -0.813058
130.17, -0.813023
130.171, -0.812988
130.172, -0.812954
130.173, -0.812919
130.174, -0.812885
130.175, -0.81285
130.176, -0.812815
130.177, -0.812781
130.178, -0.812746
130.179, -0.812711
130.18, -0.812677
130.181, -0.812642
130.182, -0.812608
130.183, -0.812573
130.184, -0.812539
130.185, -0.812504
130.186, -0.812469
130.187, -0.812435
130.188, -0.8124
130.189, -0.812366
130.19, -0.812331
130.191, -0.812297
130.192, -0.812262
130.193, -0.812228
130.194, -0.812193
130.195, -0.812159
130.196, -0.812124
130.197, -0.81209
130.198, -0.812055
130.199, -0.812021
130.2, -0.811986
130.201, -0.811952
130.202, -0.811917
130.203, -0.811883
130.204, -0.811849
130.205, -0.811814
130.206, -0.81178
130.207, -0.811745
130.208, -0.811711
130.209, -0.811677
130.21, -0.811642
130.211, -0.811608
130.212, -0.811574
130.213, -0.811539
130.214, -0.811505
130.215, -0.81147
130.216, -0.811435
130.217, -0.8114
130.218, -0.811366
130.219, -0.811331
130.22, -0.811296
130.221, -0.811261
130.222, -0.811226
130.223, -0.811191
130.224, -0.811155
130.225, -0.81112
130.226, -0.811085
130.227, -0.81105
130.228, -0.811015
130.229, -0.81098
130.23, -0.810945
130.231, -0.81091
130.232, -0.810875
130.233, -0.81084
130.234, -0.810805
130.235, -0.81077
130.236, -0.810736
130.237, -0.810701
130.238, -0.810666
130.239, -0.810631
130.24, -0.810596
130.241, -0.810562
130.242, -0.810527
130.243, -0.810492
130.244, -0.810457
130.245, -0.810423
130.246, -0.810388
130.247, -0.810354
130.248, -0.810319
130.249, -0.810284
130.25, -0.81025
130.251, -0.810215
130.252, -0.810181
130.253, -0.810146
130.254, -0.810112
130.255, -0.810077
130.256, -0.810043
130.257, -0.810008
130.258, -0.809974
130.259, -0.80994
130.26, -0.809905
130.261, -0.809871
130.262, -0.809837
130.263, -0.809802
130.264, -0.809768
130.265, -0.809734
130.266, -0.8097
130.267, -0.809666
130.268, -0.809632
130.269, -0.809597
130.27, -0.809563
130.271, -0.809529
130.272, -0.809495
130.273, -0.809461
130.274, -0.809427
130.275, -0.809393
130.276, -0.80936
130.277, -0.809326
130.278, -0.809292
130.279, -0.809258
130.28, -0.809224
130.281, -0.80919
130.282, -0.809157
130.283, -0.809123
130.284, -0.809089
130.285, -0.809056
130.286, -0.809022
130.287, -0.808988
130.288, -0.808955
130.289, -0.808921
130.29, -0.808888
130.291, -0.808854
130.292, -0.808821
130.293, -0.808788
130.294, -0.808754
130.295, -0.808721
130.296, -0.808688
130.297, -0.808654
130.298, -0.808621
130.299, -0.808588
130.3, -0.808555
130.301, -0.808522
130.302, -0.808489
130.303, -0.808455
130.304, -0.808422
130.305, -0.808389
130.306, -0.808356
130.307, -0.808324
130.308, -0.808291
130.309, -0.808258
130.31, -0.808225
130.311, -0.808192
130.312, -0.80816
130.313, -0.808127
130.314, -0.808094
130.315, -0.808061
130.316, -0.808028
130.317, -0.807995
130.318, -0.807962
130.319, -0.807929
130.32, -0.807896
130.321, -0.807863
130.322, -0.80783
130.323, -0.807797
130.324, -0.807764
130.325, -0.807731
130.326, -0.807698
130.327, -0.807665
130.328, -0.807632
130.329, -0.8076
130.33, -0.807567
130.331, -0.807534
130.332, -0.807502
130.333, -0.807469
130.334, -0.807437
130.335, -0.807404
130.336, -0.807372
130.337, -0.807339
130.338, -0.807307
130.339, -0.807275
130.34, -0.807243
130.341, -0.80721
130.342, -0.807178
130.343, -0.807146
130.344, -0.807114
130.345, -0.807082
130.346, -0.80705
130.347, -0.807018
130.348, -0.806986
130.349, -0.806954
130.35, -0.806923
130.351, -0.806891
130.352, -0.806859
130.353, -0.806828
130.354, -0.806796
130.355, -0.806765
130.356, -0.806733
130.357, -0.806702
130.358, -0.80667
130.359, -0.806639
130.36, -0.806608
130.361, -0.806576
130.362, -0.806545
130.363, -0.806514
130.364, -0.806483
130.365, -0.806452
130.366, -0.806421
130.367, -0.80639
130.368, -0.806359
130.369, -0.806328
130.37, -0.806297
130.371, -0.806267
130.372, -0.806236
130.373, -0.806205
130.374, -0.806175
130.375, -0.806144
130.376, -0.806114
130.377, -0.806083
130.378, -0.806053
130.379, -0.806023
130.38, -0.805992
130.381, -0.805962
130.382, -0.805932
130.383, -0.805902
130.384, -0.805872
130.385, -0.805842
130.386, -0.805812
130.387, -0.805782
130.388, -0.805752
130.389, -0.805723
130.39, -0.805693
130.391, -0.805663
130.392, -0.805634
130.393, -0.805604
130.394, -0.805575
130.395, -0.805545
130.396, -0.805516
130.397, -0.805487
130.398, -0.805458
130.399, -0.805428
130.4, -0.805399
130.401, -0.80537
130.402, -0.805341
130.403, -0.805312
130.404, -0.805283
130.405, -0.805255
130.406, -0.805226
130.407, -0.805197
130.408, -0.805168
130.409, -0.80514
130.41, -0.805111
130.411, -0.805083
130.412, -0.805055
130.413, -0.805026
130.414, -0.804998
130.415, -0.80497
130.416, -0.804941
130.417, -0.804913
130.418, -0.804885
130.419, -0.804856
130.42, -0.804828
130.421, -0.8048
130.422, -0.804771
130.423, -0.804743
130.424, -0.804715
130.425, -0.804687
130.426, -0.804659
130.427, -0.804631
130.428, -0.804603
130.429, -0.804575
130.43, -0.804547
130.431, -0.80452
130.432, -0.804492
130.433, -0.804465
130.434, -0.804437
130.435, -0.80441
130.436, -0.804383
130.437, -0.804355
130.438, -0.804328
130.439, -0.804301
130.44, -0.804275
130.441, -0.804248
130.442, -0.804221
130.443, -0.804194
130.444, -0.804168
130.445, -0.804141
130.446, -0.804115
130.447, -0.804088
130.448, -0.804062
130.449, -0.804036
130.45, -0.804009
130.451, -0.803983
130.452, -0.803957
130.453, -0.803931
130.454, -0.803905
130.455, -0.80388
130.456, -0.803854
130.457, -0.803828
130.458, -0.803803
130.459, -0.803777
130.46, -0.803752
130.461, -0.803726
130.462, -0.803701
130.463, -0.803676
130.464, -0.803651
130.465, -0.803626
130.466, -0.803601
130.467, -0.803576
130.468, -0.803551
130.469, -0.803527
130.47, -0.803502
130.471, -0.803478
130.472, -0.803453
130.473, -0.803429
130.474, -0.803405
130.475, -0.80338
130.476, -0.803356
130.477, -0.803332
130.478, -0.803308
130.479, -0.803285
130.48, -0.803261
130.481, -0.803237
130.482, -0.803214
130.483, -0.80319
130.484, -0.803167
130.485, -0.803143
130.486, -0.80312
130.487, -0.803097
130.488, -0.803074
130.489, -0.803051
130.49, -0.803028
130.491, -0.803005
130.492, -0.802982
130.493, -0.80296
130.494, -0.802937
130.495, -0.802915
130.496, -0.802892
130.497, -0.80287
130.498, -0.802848
130.499, -0.802826
130.5, -0.802804
130.501, -0.802782
130.502, -0.80276
130.503, -0.802738
130.504, -0.802716
130.505, -0.802694
130.506, -0.802673
130.507, -0.802651
130.508, -0.80263
130.509, -0.802609
130.51, -0.802588
130.511, -0.802566
130.512, -0.802546
130.513, -0.802525
130.514, -0.802504
130.515, -0.802484
130.516, -0.802463
130.517, -0.802443
130.518, -0.802423
130.519, -0.802403
130.52, -0.802384
130.521, -0.802364
130.522, -0.802345
130.523, -0.802325
130.524, -0.802306
130.525, -0.802287
130.526, -0.802268
130.527, -0.802249
130.528, -0.80223
130.529, -0.802212
130.53, -0.802193
130.531, -0.802174
130.532, -0.802156
130.533, -0.802137
130.534, -0.802119
130.535, -0.802101
130.536, -0.802082
130.537, -0.802064
130.538, -0.802046
130.539, -0.802028
130.54, -0.80201
130.541, -0.801992
130.542, -0.801974
130.543, -0.801956
130.544, -0.801939
130.545, -0.801921
130.546, -0.801903
130.547, -0.801886
130.548, -0.801868
130.549, -0.801851
130.55, -0.801834
130.551, -0.801816
130.552, -0.801799
130.553, -0.801782
130.554, -0.801765
130.555, -0.801748
130.556, -0.801731
130.557, -0.801714
130.558, -0.801697
130.559, -0.80168
130.56, -0.801663
130.561, -0.801646
130.562, -0.801629
130.563, -0.801613
130.564, -0.801596
130.565, -0.80158
130.566, -0.801563
130.567, -0.801547
130.568, -0.80153
130.569, -0.801514
130.57, -0.801497
130.571, -0.801481
130.572, -0.801465
130.573, -0.801449
130.574, -0.801433
130.575, -0.801416
130.576, -0.8014
130.577, -0.801384
130.578, -0.801368
130.579, -0.801352
130.58, -0.801336
130.581, -0.80132
130.582, -0.801304
130.583, -0.801289
130.584, -0.801273
130.585, -0.801257
130.586, -0.801242
130.587, -0.801226
130.588, -0.801211
130.589, -0.801195
130.59, -0.80118
130.591, -0.801165
130.592, -0.80115
130.593, -0.801135
130.594, -0.80112
130.595, -0.801105
130.596, -0.80109
130.597, -0.801076
130.598, -0.801061
130.599, -0.801046
130.6, -0.801032
130.601, -0.801018
130.602, -0.801003
130.603, -0.800989
130.604, -0.800975
130.605, -0.800961
130.606, -0.800947
130.607, -0.800933
130.608, -0.80092
130.609, -0.800906
130.61, -0.800892
130.611, -0.800879
130.612, -0.800865
130.613, -0.800852
130.614, -0.800839
130.615, -0.800825
130.616, -0.800812
130.617, -0.800799
130.618, -0.800785
130.619, -0.800772
130.62, -0.800759
130.621, -0.800746
130.622, -0.800733
130.623, -0.80072
130.624, -0.800708
130.625, -0.800695
130.626, -0.800682
130.627, -0.80067
130.628, -0.800657
130.629, -0.800645
130.63, -0.800633
130.631, -0.800621
130.632, -0.800609
130.633, -0.800597
130.634, -0.800586
130.635, -0.800574
130.636, -0.800563
130.637, -0.800551
130.638, -0.80054
130.639, -0.800529
130.64, -0.800518
130.641, -0.800507
130.642, -0.800496
130.643, -0.800486
130.644, -0.800475
130.645, -0.800465
130.646, -0.800455
130.647, -0.800445
130.648, -0.800435
130.649, -0.800425
130.65, -0.800415
130.651, -0.800405
130.652, -0.800396
130.653, -0.800386
130.654, -0.800377
130.655, -0.800368
130.656, -0.800359
130.657, -0.80035
130.658, -0.800341
130.659, -0.800333
130.66, -0.800324
130.661, -0.800316
130.662, -0.800307
130.663, -0.800299
130.664, -0.800291
130.665, -0.800283
130.666, -0.800275
130.667, -0.800267
130.668, -0.800259
130.669, -0.800251
130.67, -0.800243
130.671, -0.800236
130.672, -0.800228
130.673, -0.800221
130.674, -0.800214
130.675, -0.800207
130.676, -0.8002
130.677, -0.800193
130.678, -0.800186
130.679, -0.80018
130.68, -0.800173
130.681, -0.800167
130.682, -0.80016
130.683, -0.800154
130.684, -0.800148
130.685, -0.800142
130.686, -0.800136
130.687, -0.80013
130.688, -0.800124
130.689, -0.800119
130.69, -0.800113
130.691, -0.800108
130.692, -0.800103
130.693, -0.800097
130.694, -0.800092
130.695, -0.800087
130.696, -0.800082
130.697, -0.800078
130.698, -0.800073
130.699, -0.800068
130.7, -0.800064
130.701, -0.80006
130.702, -0.800055
130.703, -0.800051
130.704, -0.800047
130.705, -0.800043
130.706, -0.800039
130.707, -0.800036
130.708, -0.800032
130.709, -0.800028
130.71, -0.800025
130.711, -0.800022
130.712, -0.800018
130.713, -0.800015
130.714, -0.800012
130.715, -0.800009
130.716, -0.800007
130.717, -0.800004
130.718, -0.800001
130.719, -0.799999
130.72, -0.799996
130.721, -0.799994
130.722, -0.799992
130.723, -0.79999
130.724, -0.799988
130.725, -0.799986
130.726, -0.799984
130.727, -0.799982
130.728, -0.799981
130.729, -0.79998
130.73, -0.799978
130.731, -0.799977
130.732, -0.799976
130.733, -0.799975
130.734, -0.799974
130.735, -0.799973
130.736, -0.799973
130.737, -0.799972
130.738, -0.799972
130.739, -0.799971
130.74, -0.799971
130.741, -0.799971
130.742, -0.799971
130.743, -0.799971
130.744, -0.799971
130.745, -0.799971
130.746, -0.799972
130.747, -0.799972
130.748, -0.799973
130.749, -0.799974
130.75, -0.799974
130.751, -0.799975
130.752, -0.799976
130.753, -0.799977
130.754, -0.799979
130.755, -0.79998
130.756, -0.799982
130.757, -0.799983
130.758, -0.799985
130.759, -0.799987
130.76, -0.799988
130.761, -0.79999
130.762, -0.799993
130.763, -0.799995
130.764, -0.799997
130.765, -0.799999
130.766, -0.800002
130.767, -0.800005
130.768, -0.800007
130.769, -0.80001
130.77, -0.800013
130.771, -0.800016
130.772, -0.800019
130.773, -0.800023
130.774, -0.800026
130.775, -0.80003
130.776, -0.800033
130.777, -0.800037
130.778, -0.800041
130.779, -0.800045
130.78, -0.800049
130.781, -0.800053
130.782, -0.800057
130.783, -0.800061
130.784, -0.800066
130.785, -0.80007
130.786, -0.800075
130.787, -0.80008
130.788, -0.800085
130.789, -0.80009
130.79, -0.800095
130.791, -0.8001
130.792, -0.800105
130.793, -0.800111
130.794, -0.800116
130.795, -0.800122
130.796, -0.800127
130.797, -0.800133
130.798, -0.800139
130.799, -0.800145
130.8, -0.800151
130.801, -0.800158
130.802, -0.800164
130.803, -0.800171
130.804, -0.800177
130.805, -0.800184
130.806, -0.800191
130.807, -0.800197
130.808, -0.800204
130.809, -0.800212
130.81, -0.800219
130.811, -0.800226
130.812, -0.800233
130.813, -0.800241
130.814, -0.800249
130.815, -0.800256
130.816, -0.800264
130.817, -0.800272
130.818, -0.80028
130.819, -0.800289
130.82, -0.800297
130.821, -0.800305
130.822, -0.800314
130.823, -0.800323
130.824, -0.800331
130.825, -0.80034
130.826, -0.800349
130.827, -0.800358
130.828, -0.800367
130.829, -0.800377
130.83, -0.800386
130.831, -0.800396
130.832, -0.800405
130.833, -0.800415
130.834, -0.800425
130.835, -0.800435
130.836, -0.800445
130.837, -0.800455
130.838, -0.800465
130.839, -0.800475
130.84, -0.800486
130.841, -0.800496
130.842, -0.800507
130.843, -0.800517
130.844, -0.800528
130.845, -0.800539
130.846, -0.80055
130.847, -0.800561
130.848, -0.800573
130.849, -0.800584
130.85, -0.800595
130.851, -0.800607
130.852, -0.800619
130.853, -0.80063
130.854, -0.800642
130.855, -0.800654
130.856, -0.800666
130.857, -0.800679
130.858, -0.800691
130.859, -0.800703
130.86, -0.800716
130.861, -0.800728
130.862, -0.800741
130.863, -0.800754
130.864, -0.800767
130.865, -0.80078
130.866, -0.800793
130.867, -0.800806
130.868, -0.800819
130.869, -0.800832
130.87, -0.800846
130.871, -0.80086
130.872, -0.800873
130.873, -0.800887
130.874, -0.800901
130.875, -0.800915
130.876, -0.800929
130.877, -0.800943
130.878, -0.800957
130.879, -0.800972
130.88, -0.800986
130.881, -0.801001
130.882, -0.801015
130.883, -0.80103
130.884, -0.801045
130.885, -0.80106
130.886, -0.801075
130.887, -0.80109
130.888, -0.801105
130.889, -0.801121
130.89, -0.801136
130.891, -0.801152
130.892, -0.801167
130.893, -0.801183
130.894, -0.801199
130.895, -0.801215
130.896, -0.801231
130.897, -0.801247
130.898, -0.801263
130.899, -0.801279
130.9, -0.801296
130.901, -0.801312
130.902, -0.801329
130.903, -0.801345
130.904, -0.801362
130.905, -0.801379
130.906, -0.801396
130.907, -0.801413
130.908, -0.80143
130.909, -0.801447
130.91, -0.801465
130.911, -0.801482
130.912, -0.801499
130.913, -0.801517
130.914, -0.801535
130.915, -0.801553
130.916, -0.801572
130.917, -0.80159
130.918, -0.801609
130.919, -0.801628
130.92, -0.801646
130.921, -0.801665
130.922, -0.801684
130.923, -0.801703
130.924, -0.801723
130.925, -0.801742
130.926, -0.801761
130.927, -0.801781
130.928, -0.8018
130.929, -0.80182
130.93, -0.80184
130.931, -0.801859
130.932, -0.801879
130.933, -0.801899
130.934, -0.801919
130.935, -0.801939
130.936, -0.801959
130.937, -0.80198
130.938, -0.802
130.939, -0.80202
130.94, -0.802041
130.941, -0.802061
130.942, -0.802081
130.943, -0.802102
130.944, -0.802123
130.945, -0.802144
130.946, -0.802164
130.947, -0.802185
130.948, -0.802206
130.949, -0.802227
130.95, -0.802248
130.951, -0.80227
130.952, -0.802291
130.953, -0.802312
130.954, -0.802334
130.955, -0.802355
130.956, -0.802377
130.957, -0.802398
130.958, -0.80242
130.959, -0.802441
130.96, -0.802463
130.961, -0.802485
130.962, -0.802507
130.963, -0.802529
130.964, -0.802551
130.965, -0.802573
130.966, -0.802595
130.967, -0.802617
130.968, -0.802639
130.969, -0.802661
130.97, -0.802683
130.971, -0.802706
130.972, -0.802728
130.973, -0.80275
130.974, -0.802773
130.975, -0.802795
130.976, -0.802818
130.977, -0.80284
130.978, -0.802863
130.979, -0.802886
130.98, -0.802908
130.981, -0.802931
130.982, -0.802954
130.983, -0.802977
130.984, -0.803
130.985, -0.803023
130.986, -0.803046
130.987, -0.80307
130.988, -0.803093
130.989, -0.803116
130.99, -0.80314
130.991, -0.803163
130.992, -0.803187
130.993, -0.803211
130.994, -0.803235
130.995, -0.803258
130.996, -0.803282
130.997, -0.803307
130.998, -0.803331
130.999, -0.803355
131, -0.803379
131.001, -0.803404
131.002, -0.803429
131.003, -0.803453
131.004, -0.803478
131.005, -0.803503
131.006, -0.803528
131.007, -0.803553
131.008, -0.803578
131.009, -0.803604
131.01, -0.803629
131.011, -0.803655
131.012, -0.803681
131.013, -0.803707
131.014, -0.803733
131.015, -0.803759
131.016, -0.803786
131.017, -0.803812
131.018, -0.803839
131.019, -0.803866
131.02, -0.803894
131.021, -0.803921
131.022, -0.803949
131.023, -0.803976
131.024, -0.804004
131.025, -0.804032
131.026, -0.80406
131.027, -0.804088
131.028, -0.804116
131.029, -0.804144
131.03, -0.804172
131.031, -0.8042
131.032, -0.804228
131.033, -0.804256
131.034, -0.804285
131.035, -0.804313
131.036, -0.804342
131.037, -0.80437
131.038, -0.804399
131.039, -0.804427
131.04, -0.804456
131.041, -0.804485
131.042, -0.804514
131.043, -0.804543
131.044, -0.804572
131.045, -0.804601
131.046, -0.80463
131.047, -0.80466
131.048, -0.804689
131.049, -0.804719
131.05, -0.804748
131.051, -0.804778
131.052, -0.804808
131.053, -0.804837
131.054, -0.804867
131.055, -0.804897
131.056, -0.804927
131.057, -0.804957
131.058, -0.804987
131.059, -0.805017
131.06, -0.805048
131.061, -0.805078
131.062, -0.805108
131.063, -0.805139
131.064, -0.805169
131.065, -0.8052
131.066, -0.805231
131.067, -0.805262
131.068, -0.805292
131.069, -0.805323
131.07, -0.805354
131.071, -0.805385
131.072, -0.805417
131.073, -0.805448
131.074, -0.805479
131.075, -0.80551
131.076, -0.805542
131.077, -0.805573
131.078, -0.805605
131.079, -0.805636
131.08, -0.805668
131.081, -0.8057
131.082, -0.805731
131.083, -0.805763
131.084, -0.805795
131.085, -0.805827
131.086, -0.805859
131.087, -0.805891
131.088, -0.805923
131.089, -0.805955
131.09, -0.805987
131.091, -0.80602
131.092, -0.806052
131.093, -0.806085
131.094, -0.806117
131.095, -0.80615
131.096, -0.806182
131.097, -0.806215
131.098, -0.806248
131.099, -0.806281
131.1, -0.806314
131.101, -0.806347
131.102, -0.80638
131.103, -0.806413
131.104, -0.806446
131.105, -0.80648
131.106, -0.806513
131.107, -0.806547
131.108, -0.80658
131.109, -0.806614
131.11, -0.806648
131.111, -0.806682
131.112, -0.806716
131.113, -0.806749
131.114, -0.806783
131.115, -0.806816
131.116, -0.806849
131.117, -0.806881
131.118, -0.806914
131.119, -0.806947
131.12, -0.80698
131.121, -0.807014
131.122, -0.807047
131.123, -0.80708
131.124, -0.807114
131.125, -0.807148
131.126, -0.807182
131.127, -0.807216
131.128, -0.80725
131.129, -0.807284
131.13, -0.807318
131.131, -0.807353
131.132, -0.807388
131.133, -0.807423
131.134, -0.807458
131.135, -0.807493
131.136, -0.807528
131.137, -0.807564
131.138, -0.807599
131.139, -0.807635
131.14, -0.807671
131.141, -0.807707
131.142, -0.807744
131.143, -0.80778
131.144, -0.807817
131.145, -0.807853
131.146, -0.80789
131.147, -0.807927
131.148, -0.807964
131.149, -0.808001
131.15, -0.808038
131.151, -0.808075
131.152, -0.808112
131.153, -0.808149
131.154, -0.808186
131.155, -0.808223
131.156, -0.80826
131.157, -0.808297
131.158, -0.808334
131.159, -0.808371
131.16, -0.808408
131.161, -0.808445
131.162, -0.808482
131.163, -0.808519
131.164, -0.808555
131.165, -0.808592
131.166, -0.808629
131.167, -0.808666
131.168, -0.808703
131.169, -0.80874
131.17, -0.808777
131.171, -0.808814
131.172, -0.808851
131.173, -0.808888
131.174, -0.808925
131.175, -0.808962
131.176, -0.809
131.177, -0.809037
131.178, -0.809074
131.179, -0.809112
131.18, -0.80915
131.181, -0.809187
131.182, -0.809225
131.183, -0.809262
131.184, -0.8093
131.185, -0.809338
131.186, -0.809376
131.187, -0.809414
131.188, -0.809452
131.189, -0.80949
131.19, -0.809528
131.191, -0.809566
131.192, -0.809604
131.193, -0.809642
131.194, -0.80968
131.195, -0.809718
131.196, -0.809757
131.197, -0.809795
131.198, -0.809833
131.199, -0.809872
131.2, -0.80991
131.201, -0.809948
131.202, -0.809987
131.203, -0.810025
131.204, -0.810064
131.205, -0.810103
131.206, -0.810141
131.207, -0.81018
131.208, -0.810219
131.209, -0.810257
131.21, -0.810296
131.211, -0.810335
131.212, -0.810374
131.213, -0.810412
131.214, -0.810451
131.215, -0.810489
131.216, -0.810527
131.217, -0.810565
131.218, -0.810604
131.219, -0.810643
131.22, -0.810682
131.221, -0.810721
131.222, -0.81076
131.223, -0.810799
131.224, -0.810838
131.225, -0.810877
131.226, -0.810916
131.227, -0.810955
131.228, -0.810994
131.229, -0.811033
131.23, -0.811072
131.231, -0.811111
131.232, -0.81115
131.233, -0.811189
131.234, -0.811228
131.235, -0.811267
131.236, -0.811307
131.237, -0.811346
131.238, -0.811385
131.239, -0.811424
131.24, -0.811464
131.241, -0.811503
131.242, -0.811542
131.243, -0.811582
131.244, -0.811621
131.245, -0.811661
131.246, -0.8117
131.247, -0.811739
131.248, -0.811779
131.249, -0.811818
131.25, -0.811858
131.251, -0.811898
131.252, -0.811937
131.253, -0.811977
131.254, -0.812016
131.255, -0.812056
131.256, -0.812096
131.257, -0.812136
131.258, -0.812175
131.259, -0.812215
131.26, -0.812255
131.261, -0.812295
131.262, -0.812334
131.263, -0.812374
131.264, -0.812414
131.265, -0.812454
131.266, -0.812494
131.267, -0.812534
131.268, -0.812574
131.269, -0.812614
131.27, -0.812654
131.271, -0.812694
131.272, -0.812734
131.273, -0.812774
131.274, -0.812814
131.275, -0.812854
131.276, -0.812894
131.277, -0.812934
131.278, -0.812974
131.279, -0.813014
131.28, -0.813054
131.281, -0.813094
131.282, -0.813134
131.283, -0.813175
131.284, -0.813215
131.285, -0.813255
131.286, -0.813295
131.287, -0.813335
131.288, -0.813376
131.289, -0.813416
131.29, -0.813456
131.291, -0.813496
131.292, -0.813537
131.293, -0.813577
131.294, -0.813617
131.295, -0.813658
131.296, -0.813698
131.297, -0.813738
131.298, -0.813778
131.299, -0.813818
131.3, -0.813858
131.301, -0.813899
131.302, -0.813939
131.303, -0.813979
131.304, -0.814019
131.305, -0.81406
131.306, -0.8141
131.307, -0.81414
131.308, -0.814181
131.309, -0.814221
131.31, -0.814261
131.311, -0.814302
131.312, -0.814342
131.313, -0.814382
131.314, -0.814423
131.315, -0.814463
131.316, -0.814503
131.317, -0.814544
131.318, -0.814584
131.319, -0.814624
131.32, -0.814664
131.321, -0.814704
131.322, -0.814745
131.323, -0.814785
131.324, -0.814825
131.325, -0.814865
131.326, -0.814905
131.327, -0.814946
131.328, -0.814986
131.329, -0.815026
131.33, -0.815066
131.331, -0.815106
131.332, -0.815146
131.333, -0.815187
131.334, -0.815227
131.335, -0.815267
131.336, -0.815307
131.337, -0.815347
131.338, -0.815387
131.339, -0.815428
131.34, -0.815468
131.341, -0.815508
131.342, -0.815548
131.343, -0.815588
131.344, -0.815628
131.345, -0.815668
131.346, -0.815709
131.347, -0.815749
131.348, -0.815789
131.349, -0.815829
131.35, -0.815869
131.351, -0.815909
131.352, -0.815949
131.353, -0.815989
131.354, -0.816029
131.355, -0.816069
131.356, -0.816109
131.357, -0.816149
131.358, -0.816189
131.359, -0.816229
131.36, -0.816269
131.361, -0.816309
131.362, -0.816349
131.363, -0.816389
131.364, -0.816428
131.365, -0.816468
131.366, -0.816508
131.367, -0.816548
131.368, -0.816588
131.369, -0.816628
131.37, -0.816667
131.371, -0.816707
131.372, -0.816747
131.373, -0.816786
131.374, -0.816826
131.375, -0.816866
131.376, -0.816905
131.377, -0.816945
131.378, -0.816985
131.379, -0.817024
131.38, -0.817064
131.381, -0.817103
131.382, -0.817143
131.383, -0.817182
131.384, -0.817222
131.385, -0.817261
131.386, -0.817301
131.387, -0.81734
131.388, -0.817379
131.389, -0.817419
131.39, -0.817458
131.391, -0.817497
131.392, -0.817536
131.393, -0.817575
131.394, -0.817615
131.395, -0.817654
131.396, -0.817693
