sim_time; tb3_1?world_linear_velocity/x
132,788;0,0353737
132,789;0,0353482
132,79;0,0353226
132,791;0,0352968
132,792;0,0352708
132,793;0,0352446
132,794;0,0352181
132,795;0,0351915
132,796;0,0351647
132,797;0,0351376
132,798;0,0351104
132,799;0,0350829
132,8;0,0350553
132,801;0,0350274
132,802;0,0349994
132,803;0,0349711
132,804;0,0349426
132,805;0,0349141
132,806;0,0348854
132,807;0,0348566
132,808;0,0348278
132,809;0,034799
132,81;0,0347699
132,811;0,0347402
132,812;0,0347097
132,813;0,0345378
132,814;0,0344491
132,815;0,0342464
132,816;0,034
132,817;0,0337646
132,818;0,0335821
132,819;0,03347
132,82;0,0334243
132,821;0,033428
132,822;0,0334585
132,823;0,0334946
132,824;0,0335209
132,825;0,033529
132,826;0,0335165
132,827;0,0334852
132,828;0,0334391
132,829;0,0333833
132,83;0,0333227
132,831;0,0332612
132,832;0,0332017
132,833;0,0331461
132,834;0,0330954
132,835;0,0330496
132,836;0,0330086
132,837;0,0329716
132,838;0,0329381
132,839;0,0329071
132,84;0,0328777
132,841;0,0328493
132,842;0,0328214
132,843;0,0327935
132,844;0,0327651
132,845;0,0327359
132,846;0,0327057
132,847;0,0326742
132,848;0,0326415
132,849;0,0326075
132,85;0,0325722
132,851;0,0325358
132,852;0,0324982
132,853;0,0324596
132,854;0,03242
132,855;0,0323796
132,856;0,0323385
132,857;0,0322969
132,858;0,0322549
132,859;0,0322125
132,86;0,0321698
132,861;0,0321269
132,862;0,0320838
132,863;0,0320407
132,864;0,0319976
132,865;0,0319544
132,866;0,0319112
132,867;0,031868
132,868;0,0318248
132,869;0,0317816
132,87;0,0317381
132,871;0,0316941
132,872;0,0316498
132,873;0,0316053
132,874;0,0315607
132,875;0,0315158
132,876;0,0314708
132,877;0,0314256
132,878;0,0313804
132,879;0,0313351
132,88;0,0312897
132,881;0,0312442
132,882;0,0311986
132,883;0,0311529
132,884;0,0311071
132,885;0,0310612
132,886;0,0310152
132,887;0,0309691
132,888;0,0309229
132,889;0,0308767
132,89;0,0308304
132,891;0,0307841
132,892;0,0307377
132,893;0,0306934
132,894;0,0306488
132,895;0,0306059
132,896;0,0305624
132,897;0,0305202
132,898;0,0304774
132,899;0,0304354
132,9;0,0303932
132,901;0,0303515
132,902;0,0303097
132,903;0,0302685
132,904;0,0302275
132,905;0,0301865
132,906;0,0301458
132,907;0,0301053
132,908;0,0300653
132,909;0,0300257
132,91;0,0299868
132,911;0,0299499
132,912;0,0299147
132,913;0,0298798
132,914;0,0298371
132,915;0,029786
132,916;0,0297284
132,917;0,0296679
132,918;0,029608
132,919;0,0295506
132,92;0,0294963
132,921;0,0294454
132,922;0,0293977
132,923;0,0293527
132,924;0,0293099
132,925;0,0292687
132,926;0,0292285
132,927;0,029189
132,928;0,0291495
132,929;0,0291095
132,93;0,029068
132,931;0,0290244
132,932;0,0289773
132,933;0,0289271
132,934;0,0288734
132,935;0,0288243
132,936;0,0287743
132,937;0,0287218
132,938;0,0286601
132,939;0,0285909
132,94;0,0285138
132,941;0,0284285
132,942;0,0283353
132,943;0,0282351
132,944;0,0281125
132,945;0,027977
132,946;0,0278698
132,947;0,0277625
132,948;0,0276435
132,949;0,0275079
132,95;0,0273764
132,951;0,0272366
132,952;0,0270889
132,953;0,026984
132,954;0,0268817
132,955;0,026772
132,956;0,0266505
132,957;0,0265199
132,958;0,026384
132,959;0,0262487
132,96;0,0261405
132,961;0,0260416
132,962;0,0259425
132,963;0,025849
132,964;0,0257475
132,965;0,0256437
132,966;0,0255434
132,967;0,0254504
132,968;0,0253687
132,969;0,0252967
132,97;0,0252367
132,971;0,0251788
132,972;0,0251346
132,973;0,0250962
132,974;0,0250543
132,975;0,0250254
132,976;0,0250003
132,977;0,0249659
132,978;0,0249449
132,979;0,0249249
132,98;0,0248934
132,981;0,0248731
132,982;0,0248367
132,983;0,024804
132,984;0,0247865
132,985;0,0247648
132,986;0,024718
132,987;0,0246905
132,988;0,0246619
132,989;0,0246089
132,99;0,0245772
132,991;0,0245485
132,992;0,0244974
132,993;0,0244693
132,994;0,0244464
132,995;0,0244074
132,996;0,024388
132,997;0,0243755
132,998;0,0243377
132,999;0,0243253
133;0,0243159
133,001;0,0242989
133,002;0,0242747
133,003;0,0242712
133,004;0,0242658
133,005;0,0242632
133,006;0,024251
133,007;0,0242456
133,008;0,0242425
133,009;0,0242425
133,01;0,0242386
133,011;0,0242351
133,012;0,0242307
133,013;0,0241691
133,014;0,0241051
133,015;0,0240203
133,016;0,0239209
133,017;0,0238205
133,018;0,0237306
133,019;0,0236572
133,02;0,0236003
133,021;0,0235564
133,022;0,0235198
133,023;0,0234847
133,024;0,0234459
133,025;0,0233999
133,026;0,023345
133,027;0,023281
133,028;0,0232091
133,029;0,0231315
133,03;0,0230505
133,031;0,0229685
133,032;0,0228878
133,033;0,0228099
133,034;0,0227359
133,035;0,0226661
133,036;0,0226005
133,037;0,0225384
133,038;0,022479
133,039;0,0224215
133,04;0,0223649
133,041;0,0223086
133,042;0,022252
133,043;0,0221946
133,044;0,0221363
133,045;0,0220771
133,046;0,022017
133,047;0,0219561
133,048;0,0218946
133,049;0,0218328
133,05;0,0217706
133,051;0,0217083
133,052;0,0216459
133,053;0,0215834
133,054;0,0215209
133,055;0,0214583
133,056;0,0213957
133,057;0,021333
133,058;0,0212703
133,059;0,0212074
133,06;0,0211444
133,061;0,0210813
133,062;0,0210181
133,063;0,0209548
133,064;0,0208914
133,065;0,0208278
133,066;0,020764
133,067;0,0207007
133,068;0,0206369
133,069;0,020572
133,07;0,0205063
133,071;0,0204402
133,072;0,0203741
133,073;0,0203082
133,074;0,0202426
133,075;0,0201773
133,076;0,0201123
133,077;0,0200476
133,078;0,019983
133,079;0,0199186
133,08;0,0198542
133,081;0,0197898
133,082;0,0197253
133,083;0,0196606
133,084;0,0195958
133,085;0,0195308
133,086;0,0194657
133,087;0,0194003
133,088;0,0193347
133,089;0,019269
133,09;0,0192032
133,091;0,0191373
133,092;0,0190714
133,093;0,0190054
133,094;0,0189393
133,095;0,0188732
133,096;0,0188069
133,097;0,0187406
133,098;0,0186742
133,099;0,0186075
133,1;0,0185407
133,101;0,0184738
133,102;0,0184065
133,103;0,018339
133,104;0,0182714
133,105;0,0182039
133,106;0,0181362
133,107;0,0180684
133,108;0,0180003
133,109;0,0179318
133,11;0,0178632
133,111;0,0177944
133,112;0,0177258
133,113;0,017612
133,114;0,0175163
133,115;0,0174276
133,116;0,0173429
133,117;0,0172627
133,118;0,0171871
133,119;0,0171158
133,12;0,0170475
133,121;0,0169805
133,122;0,016913
133,123;0,0168443
133,124;0,0167743
133,125;0,0167035
133,126;0,0166328
133,127;0,0165628
133,128;0,0164939
133,129;0,0164261
133,13;0,016359
133,131;0,0162924
133,132;0,0162256
133,133;0,0161582
133,134;0,0160902
133,135;0,0160214
133,136;0,0159519
133,137;0,0158819
133,138;0,0158115
133,139;0,015741
133,14;0,0156705
133,141;0,0156
133,142;0,0155297
133,143;0,0154595
133,144;0,0153893
133,145;0,0153192
133,146;0,0152489
133,147;0,0151785
133,148;0,0151079
133,149;0,0150372
133,15;0,0149664
133,151;0,0148954
133,152;0,0148243
133,153;0,0147532
133,154;0,014682
133,155;0,0146107
133,156;0,0145394
133,157;0,0144681
133,158;0,0143967
133,159;0,0143252
133,16;0,0142536
133,161;0,014182
133,162;0,0141102
133,163;0,0140384
133,164;0,0139664
133,165;0,0138944
133,166;0,0138223
133,167;0,0137501
133,168;0,0136779
133,169;0,0136056
133,17;0,0135332
133,171;0,0134607
133,172;0,0133881
133,173;0,0133155
133,174;0,0132428
133,175;0,01317
133,176;0,0130972
133,177;0,0130242
133,178;0,0129512
133,179;0,0128781
133,18;0,012805
133,181;0,0127317
133,182;0,0126584
133,183;0,012585
133,184;0,0125116
133,185;0,0124381
133,186;0,0123645
133,187;0,0122908
133,188;0,0122171
133,189;0,0121433
133,19;0,0120694
133,191;0,0119954
133,192;0,0119214
133,193;0,0118473
133,194;0,0117731
133,195;0,0116989
133,196;0,0116246
133,197;0,0115502
133,198;0,0114758
133,199;0,0114013
133,2;0,0113267
133,201;0,0112521
133,202;0,0111774
133,203;0,0111026
133,204;0,0110278
133,205;0,0109529
133,206;0,0108779
133,207;0,0108029
133,208;0,0107278
133,209;0,0106526
133,21;0,0105774
133,211;0,0105021
133,212;0,0104268
133,213;0,0103
133,214;0,0101997
133,215;0,010116
133,216;0,0100422
133,217;0,00997397
133,218;0,0099078
133,219;0,00984078
133,22;0,00977113
133,221;0,0096984
133,222;0,00962319
133,223;0,00954658
133,224;0,00946959
133,225;0,00939287
133,226;0,0093166
133,227;0,00924062
133,228;0,00916457
133,229;0,0090881
133,23;0,00901098
133,231;0,00893316
133,232;0,00885473
133,233;0,00877589
133,234;0,00869689
133,235;0,00861797
133,236;0,00853931
133,237;0,00846102
133,238;0,00838314
133,239;0,00830562
133,24;0,00822838
133,241;0,00815133
133,242;0,00807435
133,243;0,00799736
133,244;0,0079203
133,245;0,00784314
133,246;0,00776587
133,247;0,00768851
133,248;0,00761107
133,249;0,00753358
133,25;0,00745604
133,251;0,00737847
133,252;0,00730085
133,253;0,00722319
133,254;0,00714546
133,255;0,00706767
133,256;0,0069898
133,257;0,00691185
133,258;0,00683382
133,259;0,00675572
133,26;0,00667755
133,261;0,00659933
133,262;0,00652106
133,263;0,00644275
133,264;0,0063644
133,265;0,00628602
133,266;0,00620759
133,267;0,00612914
133,268;0,00605064
133,269;0,00597211
133,27;0,00589353
133,271;0,00581492
133,272;0,00573627
133,273;0,00565758
133,274;0,00557885
133,275;0,00550009
133,276;0,00542129
133,277;0,00534245
133,278;0,00526358
133,279;0,00518467
133,28;0,00510573
133,281;0,00502675
133,282;0,00494774
133,283;0,00486869
133,284;0,00478961
133,285;0,00471049
133,286;0,00463134
133,287;0,00455215
133,288;0,00447258
133,289;0,00439284
133,29;0,00431311
133,291;0,00423351
133,292;0,00415405
133,293;0,0040747
133,294;0,0039954
133,295;0,00391612
133,296;0,00383692
133,297;0,0037577
133,298;0,00367832
133,299;0,00359872
133,3;0,0035189
133,301;0,0034389
133,302;0,00335878
133,303;0,0032779
133,304;0,00320028
133,305;0,00312431
133,306;0,00304633
133,307;0,00296455
133,308;0,00287967
133,309;0,00279367
133,31;0,00270831
133,311;0,00262456
133,312;0,00254258
133,313;0,00241783
133,314;0,00232694
133,315;0,00225339
133,316;0,00218661
133,317;0,00212058
133,318;0,00205371
133,319;0,0019868
133,32;0,00191807
133,321;0,00184668
133,322;0,00177384
133,323;0,00170014
133,324;0,00162501
133,325;0,00154796
133,326;0,00146869
133,327;0,00138719
133,328;0,00130366
133,329;0,00121847
133,33;0,0011321
133,331;0,00104508
133,332;0,000957941
133,333;0,000871137
133,334;0,000785033
133,335;0,000699869
133,336;0,000615753
133,337;0,000532687
133,338;0,000450592
133,339;0,000369329
133,34;0,000288731
133,341;0,000208624
133,342;0,000128845
133,343;4,93E-05
133,344;-3,03E-05
133,345;-0,000109797
133,346;-0,000189412
133,347;-0,000269148
133,348;-0,000349027
133,349;-0,000429043
133,35;-0,000509166
133,351;-0,000589414
133,352;-0,000669778
133,353;-0,000750251
133,354;-0,000830818
133,355;-0,000911464
133,356;-0,000992172
133,357;-0,00107292
133,358;-0,0011537
133,359;-0,00123447
133,36;-0,00131522
133,361;-0,00139594
133,362;-0,00147661
133,363;-0,00155737
133,364;-0,00163789
133,365;-0,00171815
133,366;-0,00179815
133,367;-0,00187806
133,368;-0,00195791
133,369;-0,00203818
133,37;-0,0021187
133,371;-0,0021993
133,372;-0,00227992
133,373;-0,00236047
133,374;-0,00244098
133,375;-0,00252144
133,376;-0,00260183
133,377;-0,00268213
133,378;-0,00276234
133,379;-0,00284241
133,38;-0,00292235
133,381;-0,00300219
133,382;-0,00308191
133,383;-0,00316153
133,384;-0,00324101
133,385;-0,00332037
133,386;-0,00339963
133,387;-0,00347881
133,388;-0,00355789
133,389;-0,0036369
133,39;-0,00371581
133,391;-0,00379463
133,392;-0,00387337
133,393;-0,00395205
133,394;-0,00403067
133,395;-0,00410923
133,396;-0,00418772
133,397;-0,00426613
133,398;-0,00434447
133,399;-0,00442273
133,4;-0,00450093
133,401;-0,00457905
133,402;-0,00465709
133,403;-0,00473507
133,404;-0,00481329
133,405;-0,00489218
133,406;-0,00497162
133,407;-0,00505137
133,408;-0,00513124
133,409;-0,00521107
133,41;-0,00529089
133,411;-0,00537056
133,412;-0,00544995
133,413;-0,00552143
133,414;-0,00558852
133,415;-0,00565095
133,416;-0,00571464
133,417;-0,00578419
133,418;-0,00586095
133,419;-0,00594365
133,42;-0,00603007
133,421;-0,00611786
133,422;-0,00620543
133,423;-0,00629201
133,424;-0,00637758
133,425;-0,00646231
133,426;-0,00654626
133,427;-0,00662925
133,428;-0,00671104
133,429;-0,00679042
133,43;-0,00686877
133,431;-0,00694654
133,432;-0,00702367
133,433;-0,00710009
133,434;-0,00717565
133,435;-0,0072504
133,436;-0,00732447
133,437;-0,00739809
133,438;-0,00747181
133,439;-0,00754562
133,44;-0,00761948
133,441;-0,00769352
133,442;-0,00776775
133,443;-0,00784205
133,444;-0,00791623
133,445;-0,00799012
133,446;-0,00806362
133,447;-0,0081366
133,448;-0,00820882
133,449;-0,00828018
133,45;-0,00835055
133,451;-0,00841994
133,452;-0,0084882
133,453;-0,00855542
133,454;-0,00862179
133,455;-0,00868266
133,456;-0,00874041
133,457;-0,00879545
133,458;-0,00884802
133,459;-0,00889835
133,46;-0,00894667
133,461;-0,00899311
133,462;-0,00903894
133,463;-0,00908189
133,464;-0,00912657
133,465;-0,00917098
133,466;-0,00921492
133,467;-0,00925832
133,468;-0,0092991
133,469;-0,00935789
133,47;-0,00941259
133,471;-0,00946621
133,472;-0,00951814
133,473;-0,00956905
133,474;-0,00961918
133,475;-0,00966862
133,476;-0,00971752
133,477;-0,00976603
133,478;-0,00981453
133,479;-0,00986333
133,48;-0,00991284
133,481;-0,00996349
133,482;-0,0100158
133,483;-0,0100703
133,484;-0,0101276
133,485;-0,0101884
133,486;-0,0102535
133,487;-0,0102898
133,488;-0,0103399
133,489;-0,0104054
133,49;-0,0104936
133,491;-0,0105144
133,492;-0,0105584
133,493;-0,0106279
133,494;-0,0107012
133,495;-0,0107337
133,496;-0,0107876
133,497;-0,0108664
133,498;-0,0109099
133,499;-0,0109782
133,5;-0,0110986
133,501;-0,0111101
133,502;-0,0111705
133,503;-0,011223
133,504;-0,011319
133,505;-0,0113523
133,506;-0,0114163
133,507;-0,0114954
133,508;-0,0115237
133,509;-0,0115898
133,51;-0,0116649
133,511;-0,0116891
133,512;-0,0117583
133,513;-0,0118259
133,514;-0,0118383
133,515;-0,0118563
133,516;-0,0120293
133,517;-0,0121015
133,518;-0,0121145
133,519;-0,0121415
133,52;-0,0123305
133,521;-0,012419
133,522;-0,0124502
133,523;-0,0124868
133,524;-0,0126914
133,525;-0,0127964
133,526;-0,0128486
133,527;-0,0129068
133,528;-0,0131373
133,529;-0,0132655
133,53;-0,0133423
133,531;-0,0134278
133,532;-0,013673
133,533;-0,0138145
133,534;-0,0139109
133,535;-0,014148
133,536;-0,0142772
133,537;-0,014371
133,538;-0,0145938
133,539;-0,0147196
133,54;-0,0148742
133,541;-0,0150567
133,542;-0,0151765
133,543;-0,0153554
133,544;-0,0154652
133,545;-0,015626
133,546;-0,0157912
133,547;-0,015892
133,548;-0,0160297
133,549;-0,0161861
133,55;-0,0162608
133,551;-0,0163622
133,552;-0,0164753
133,553;-0,0165877
133,554;-0,0166916
133,555;-0,0167954
133,556;-0,016878
133,557;-0,0169438
133,558;-0,0170131
133,559;-0,0170607
133,56;-0,0170947
133,561;-0,0171197
133,562;-0,0171389
133,563;-0,0171712
133,564;-0,0171953
133,565;-0,0172183
133,566;-0,0172433
133,567;-0,0172715
133,568;-0,0173038
133,569;-0,0173405
133,57;-0,0173817
133,571;-0,017427
133,572;-0,0174761
133,573;-0,0175287
133,574;-0,0175847
133,575;-0,0176439
133,576;-0,0177061
133,577;-0,0177716
133,578;-0,01784
133,579;-0,0179117
133,58;-0,0179865
133,581;-0,0180644
133,582;-0,0181452
133,583;-0,0182285
133,584;-0,018314
133,585;-0,0184013
133,586;-0,0184886
133,587;-0,0185753
133,588;-0,0186634
133,589;-0,0187525
133,59;-0,0188416
133,591;-0,0189295
133,592;-0,0190154
133,593;-0,0190988
133,594;-0,0191793
133,595;-0,0192567
133,596;-0,019331
133,597;-0,0194025
133,598;-0,0194715
133,599;-0,0195385
133,6;-0,0196038
133,601;-0,0196681
133,602;-0,0197316
133,603;-0,0197949
133,604;-0,0198583
133,605;-0,0199222
133,606;-0,0199866
133,607;-0,0200519
133,608;-0,0201179
133,609;-0,0201849
133,61;-0,0202526
133,611;-0,0203211
133,612;-0,0203902
133,613;-0,0205503
133,614;-0,0206919
133,615;-0,020797
133,616;-0,0208646
133,617;-0,0209059
133,618;-0,0209308
133,619;-0,0209565
133,62;-0,0209902
133,621;-0,0210328
133,622;-0,0210836
133,623;-0,0211414
133,624;-0,0212052
133,625;-0,0212747
133,626;-0,0213488
133,627;-0,0214261
133,628;-0,0215054
133,629;-0,0215851
133,63;-0,0216644
133,631;-0,0217427
133,632;-0,0218196
133,633;-0,021895
133,634;-0,0219689
133,635;-0,0220413
133,636;-0,0221122
133,637;-0,0221819
133,638;-0,0222502
133,639;-0,0223175
133,64;-0,0223838
133,641;-0,0224494
133,642;-0,0225143
133,643;-0,0225787
133,644;-0,0226428
133,645;-0,0227067
133,646;-0,0227704
133,647;-0,0228342
133,648;-0,0228979
133,649;-0,0229617
133,65;-0,0230256
133,651;-0,0230895
133,652;-0,0231534
133,653;-0,0232174
133,654;-0,0232814
133,655;-0,0233453
133,656;-0,0234091
133,657;-0,0234729
133,658;-0,0235366
133,659;-0,0236001
133,66;-0,0236636
133,661;-0,0237269
133,662;-0,0237901
133,663;-0,0238531
133,664;-0,023916
133,665;-0,0239787
133,666;-0,0240413
133,667;-0,0241037
133,668;-0,0241659
133,669;-0,024228
133,67;-0,02429
133,671;-0,0243518
133,672;-0,0244134
133,673;-0,0244749
133,674;-0,0245363
133,675;-0,0245975
133,676;-0,0246586
133,677;-0,0247195
133,678;-0,0247803
133,679;-0,0248409
133,68;-0,0249014
133,681;-0,0249618
133,682;-0,025022
133,683;-0,025082
133,684;-0,025142
133,685;-0,0252017
133,686;-0,0252614
133,687;-0,0253209
133,688;-0,0253802
133,689;-0,0254394
133,69;-0,0254984
133,691;-0,0255574
133,692;-0,0256161
133,693;-0,0256747
133,694;-0,0257332
133,695;-0,0257915
133,696;-0,0258496
133,697;-0,0259077
133,698;-0,0259655
133,699;-0,0260232
133,7;-0,0260808
133,701;-0,0261382
133,702;-0,0261955
133,703;-0,0262526
133,704;-0,0263096
133,705;-0,0263664
133,706;-0,026423
133,707;-0,0264795
133,708;-0,0265359
133,709;-0,0265921
133,71;-0,0266482
133,711;-0,0267041
133,712;-0,0267598
133,713;-0,0268907
133,714;-0,0269845
133,715;-0,0270587
133,716;-0,0271262
133,717;-0,0271923
133,718;-0,0272575
133,719;-0,0273207
133,72;-0,0273812
133,721;-0,0274387
133,722;-0,0274938
133,723;-0,0275473
133,724;-0,0275999
133,725;-0,0276523
133,726;-0,0277055
133,727;-0,0277597
133,728;-0,0278148
133,729;-0,0278707
133,73;-0,0279273
133,731;-0,0279844
133,732;-0,0280416
133,733;-0,0280985
133,734;-0,0281547
133,735;-0,0282099
133,736;-0,028264
133,737;-0,0283173
133,738;-0,0283699
133,739;-0,0284219
133,74;-0,0284736
133,741;-0,028525
133,742;-0,0285761
133,743;-0,0286272
133,744;-0,0286781
133,745;-0,0287288
133,746;-0,0287794
133,747;-0,0288298
133,748;-0,0288801
133,749;-0,0289302
133,75;-0,0289802
133,751;-0,0290301
133,752;-0,0290798
133,753;-0,0291295
133,754;-0,0291791
133,755;-0,0292285
133,756;-0,0292779
133,757;-0,029327
133,758;-0,0293761
133,759;-0,0294249
133,76;-0,0294736
133,761;-0,029522
133,762;-0,0295703
133,763;-0,0296184
133,764;-0,0296663
133,765;-0,029714
133,766;-0,0297616
133,767;-0,0298089
133,768;-0,0298561
133,769;-0,0299031
133,77;-0,0299499
133,771;-0,0299965
133,772;-0,030043
133,773;-0,0300892
133,774;-0,0301353
133,775;-0,0301812
133,776;-0,0302269
133,777;-0,0302724
133,778;-0,0303177
133,779;-0,0303629
133,78;-0,0304079
133,781;-0,0304527
133,782;-0,0304973
133,783;-0,0305417
133,784;-0,0305859
133,785;-0,03063
133,786;-0,0306738
133,787;-0,0307175
133,788;-0,030761
133,789;-0,0308043
133,79;-0,0308474
133,791;-0,0308903
133,792;-0,030933
133,793;-0,0309755
133,794;-0,0310178
133,795;-0,0310599
133,796;-0,0311019
133,797;-0,0311436
133,798;-0,0311852
133,799;-0,0312265
133,8;-0,0312677
133,801;-0,0313086
133,802;-0,0313494
133,803;-0,03139
133,804;-0,0314303
133,805;-0,0314705
133,806;-0,0315104
133,807;-0,0315502
133,808;-0,0315898
133,809;-0,0316291
133,81;-0,0316683
133,811;-0,0317072
133,812;-0,0317459
133,813;-0,0318129
133,814;-0,0318957
133,815;-0,0320155
133,816;-0,0321526
133,817;-0,0322728
133,818;-0,0323605
133,819;-0,0324179
133,82;-0,032456
133,821;-0,032486
133,822;-0,0325153
133,823;-0,0325475
133,824;-0,0325829
133,825;-0,0326205
133,826;-0,032659
133,827;-0,0326969
133,828;-0,0327334
133,829;-0,0327682
133,83;-0,0328015
133,831;-0,0328338
133,832;-0,0328657
133,833;-0,0328978
133,834;-0,0329305
133,835;-0,032964
133,836;-0,0329982
133,837;-0,0330329
133,838;-0,0330676
133,839;-0,0331021
133,84;-0,0331361
133,841;-0,0331695
133,842;-0,0332023
133,843;-0,0332345
133,844;-0,0332662
133,845;-0,0332977
133,846;-0,0333291
133,847;-0,0333604
133,848;-0,0333916
133,849;-0,0334227
133,85;-0,0334537
133,851;-0,0334845
133,852;-0,0335151
133,853;-0,0335454
133,854;-0,0335753
133,855;-0,033605
133,856;-0,0336344
133,857;-0,0336634
133,858;-0,0336922
133,859;-0,0337208
133,86;-0,0337491
133,861;-0,0337771
133,862;-0,0338049
133,863;-0,0338324
133,864;-0,0338597
133,865;-0,0338864
133,866;-0,0339126
133,867;-0,0339384
133,868;-0,0339637
133,869;-0,0339888
133,87;-0,0340135
133,871;-0,0340379
133,872;-0,0340621
133,873;-0,034086
133,874;-0,0341096
133,875;-0,034133
133,876;-0,0341558
133,877;-0,034178
133,878;-0,0341997
133,879;-0,0342209
133,88;-0,0342418
133,881;-0,0342623
133,882;-0,0342824
133,883;-0,0343022
133,884;-0,0343215
133,885;-0,0343406
133,886;-0,0343593
133,887;-0,0343776
133,888;-0,0343955
133,889;-0,0344131
133,89;-0,0344304
133,891;-0,0344475
133,892;-0,0344643
133,893;-0,0344807
133,894;-0,0344968
133,895;-0,0345126
133,896;-0,034528
133,897;-0,0345432
133,898;-0,034558
133,899;-0,0345726
133,9;-0,0345869
133,901;-0,0346008
133,902;-0,0346144
133,903;-0,0346276
133,904;-0,0346405
133,905;-0,0346532
133,906;-0,0346655
133,907;-0,0346774
133,908;-0,0346891
133,909;-0,0347005
133,91;-0,0347117
133,911;-0,0347226
133,912;-0,0347333
133,913;-0,0345366
133,914;-0,03436
133,915;-0,0342678
133,916;-0,0342781
133,917;-0,0343461
133,918;-0,0344387
133,919;-0,0345466
133,92;-0,0346694
133,921;-0,0347994
133,922;-0,0349347
133,923;-0,0350708
133,924;-0,0352021
133,925;-0,0353259
133,926;-0,0354404
133,927;-0,0355438
133,928;-0,0356345
133,929;-0,0357118
133,93;-0,0357756
133,931;-0,0358267
133,932;-0,0358664
133,933;-0,035896
133,934;-0,0359175
133,935;-0,0359338
133,936;-0,0359464
133,937;-0,0359548
133,938;-0,0359618
133,939;-0,0359641
133,94;-0,0359645
133,941;-0,03596
133,942;-0,0359541
133,943;-0,0359442
133,944;-0,0359339
133,945;-0,0359208
133,946;-0,0359075
133,947;-0,0358936
133,948;-0,0358789
133,949;-0,0358638
133,95;-0,0358484
133,951;-0,0358327
133,952;-0,035817
133,953;-0,0358015
133,954;-0,0357865
133,955;-0,0357721
133,956;-0,0357585
133,957;-0,0357458
133,958;-0,0357341
133,959;-0,0357234
133,96;-0,0357138
133,961;-0,0357053
133,962;-0,0356975
133,963;-0,0355914
133,964;-0,035486
133,965;-0,0354102
133,966;-0,0353461
133,967;-0,0352872
133,968;-0,0352249
133,969;-0,0351523
133,97;-0,035074
133,971;-0,0349998
133,972;-0,0349323
133,973;-0,0348707
133,974;-0,0348123
133,975;-0,034755
133,976;-0,0346976
133,977;-0,0346402
133,978;-0,0345834
133,979;-0,0345282
133,98;-0,0344758
133,981;-0,0344275
133,982;-0,0343675
133,983;-0,034318
133,984;-0,0342704
133,985;-0,0342236
133,986;-0,03418
133,987;-0,0341315
133,988;-0,0340954
133,989;-0,0340662
133,99;-0,0340233
133,991;-0,0339971
133,992;-0,0339805
133,993;-0,0339374
133,994;-0,0339143
133,995;-0,033903
133,996;-0,0338699
133,997;-0,033859
133,998;-0,0338485
133,999;-0,0337971
134;-0,0337888
134,001;-0,0337987
134,002;-0,0338129
134,003;-0,0337652
134,004;-0,033758
134,005;-0,0337722
134,006;-0,0337782
134,007;-0,0337828
134,008;-0,0337513
134,009;-0,0337784
134,01;-0,0338196
134,011;-0,0337989
134,012;-0,0338291
134,013;-0,033768
134,014;-0,0337312
134,015;-0,0337484
134,016;-0,0337069
134,017;-0,0337305
134,018;-0,0336941
134,019;-0,0336974
134,02;-0,0336449
134,021;-0,0336736
134,022;-0,0336376
134,023;-0,033687
134,024;-0,0337115
134,025;-0,03377
134,026;-0,0337906
134,027;-0,0338946
134,028;-0,0339484
134,029;-0,0340624
134,03;-0,034142
134,031;-0,0342639
134,032;-0,0342933
134,033;-0,0343889
134,034;-0,0345086
134,035;-0,0345601
134,036;-0,0346519
134,037;-0,0347579
134,038;-0,0348309
134,039;-0,0349199
134,04;-0,0350134
134,041;-0,0350917
134,042;-0,0351696
134,043;-0,0352432
134,044;-0,0353095
134,045;-0,0353663
134,046;-0,0354125
134,047;-0,0354474
134,048;-0,0354707
134,049;-0,0354829
134,05;-0,0354845
134,051;-0,0354769
134,052;-0,0354614
134,053;-0,0354411
134,054;-0,0354157
134,055;-0,0353887
134,056;-0,035358
134,057;-0,0353281
134,058;-0,0352957
134,059;-0,0352659
134,06;-0,0352342
134,061;-0,0352061
134,062;-0,035177
134,063;-0,0351509
134,064;-0,0351242
134,065;-0,0350996
134,066;-0,0350749
134,067;-0,0350506
134,068;-0,0350262
134,069;-0,0350017
134,07;-0,0349766
134,071;-0,0349511
134,072;-0,0349251
134,073;-0,0348987
134,074;-0,0348721
134,075;-0,0348453
134,076;-0,0348184
134,077;-0,0347915
134,078;-0,0347646
134,079;-0,0347377
134,08;-0,0347109
134,081;-0,0346842
134,082;-0,0346577
134,083;-0,0346314
134,084;-0,0346054
134,085;-0,034582
134,086;-0,034562
134,087;-0,0345423
134,088;-0,0345198
134,089;-0,0344934
134,09;-0,0344655
134,091;-0,0344379
134,092;-0,0344116
134,093;-0,0343871
134,094;-0,0343647
134,095;-0,0343447
134,096;-0,0343277
134,097;-0,0343179
134,098;-0,0343118
134,099;-0,0343102
134,1;-0,0343135
134,101;-0,0343221
134,102;-0,0343363
134,103;-0,0343558
134,104;-0,0343806
134,105;-0,0344095
134,106;-0,0344412
134,107;-0,0344745
134,108;-0,0345095
134,109;-0,0345462
134,11;-0,0345859
134,111;-0,034629
134,112;-0,0346752
134,113;-0,034909
134,114;-0,0350947
134,115;-0,0352299
134,116;-0,0353302
134,117;-0,0354099
134,118;-0,0354786
