sim_time, tb3_0?world_pose/position/y
130.108, -0.0605914
130.109, -0.0605915
130.11, -0.0605915
130.111, -0.0605916
130.112, -0.0605916
130.113, -0.0605916
130.114, -0.0605916
130.115, -0.0605915
130.116, -0.0605916
130.117, -0.0605916
130.118, -0.0605916
130.119, -0.0605916
130.12, -0.0605917
130.121, -0.0605916
130.122, -0.0605917
130.123, -0.0605919
130.124, -0.0605919
130.125, -0.0605921
130.126, -0.0605921
130.127, -0.0605921
130.128, -0.0605922
130.129, -0.0605923
130.13, -0.0605926
130.131, -0.0605926
130.132, -0.0605927
130.133, -0.060593
130.134, -0.060593
130.135, -0.0605932
130.136, -0.0605935
130.137, -0.0605935
130.138, -0.0605936
130.139, -0.0605938
130.14, -0.0605939
130.141, -0.0605943
130.142, -0.0605941
130.143, -0.0605941
130.144, -0.0605944
130.145, -0.0605944
130.146, -0.0605945
130.147, -0.0605949
130.148, -0.0605947
130.149, -0.0605948
130.15, -0.0605952
130.151, -0.0605951
130.152, -0.0605952
130.153, -0.0605954
130.154, -0.0605955
130.155, -0.0605959
130.156, -0.0605957
130.157, -0.0605958
130.158, -0.0605958
130.159, -0.0605959
130.16, -0.0605961
130.161, -0.060596
130.162, -0.060596
130.163, -0.0605963
130.164, -0.0605962
130.165, -0.0605962
130.166, -0.0605963
130.167, -0.0605962
130.168, -0.0605963
130.169, -0.0605962
130.17, -0.060596
130.171, -0.0605959
130.172, -0.0605959
130.173, -0.0605959
130.174, -0.0605959
130.175, -0.0605957
130.176, -0.0605956
130.177, -0.0605955
130.178, -0.0605955
130.179, -0.0605953
130.18, -0.0605953
130.181, -0.060595
130.182, -0.0605948
130.183, -0.0605948
130.184, -0.0605946
130.185, -0.0605945
130.186, -0.0605943
130.187, -0.0605942
130.188, -0.0605942
130.189, -0.0605941
130.19, -0.060594
130.191, -0.060594
130.192, -0.0605938
130.193, -0.0605938
130.194, -0.0605938
130.195, -0.0605937
130.196, -0.0605937
130.197, -0.0605937
130.198, -0.0605937
130.199, -0.0605936
130.2, -0.0605936
130.201, -0.0605935
130.202, -0.0605934
130.203, -0.0605931
130.204, -0.0605931
130.205, -0.0605929
130.206, -0.060593
130.207, -0.060593
130.208, -0.0605932
130.209, -0.0605933
130.21, -0.0605936
130.211, -0.0605938
130.212, -0.0605943
130.213, -0.0605946
130.214, -0.0605952
130.215, -0.0605955
130.216, -0.0605959
130.217, -0.0605963
130.218, -0.0605967
130.219, -0.0605973
130.22, -0.0605977
130.221, -0.0605983
130.222, -0.0605987
130.223, -0.0605993
130.224, -0.0605997
130.225, -0.0606003
130.226, -0.0606006
130.227, -0.0606012
130.228, -0.0606015
130.229, -0.060602
130.23, -0.0606023
130.231, -0.0606028
130.232, -0.060603
130.233, -0.0606035
130.234, -0.0606036
130.235, -0.0606041
130.236, -0.0606042
130.237, -0.0606045
130.238, -0.0606047
130.239, -0.0606048
130.24, -0.0606053
130.241, -0.0606054
130.242, -0.0606058
130.243, -0.060606
130.244, -0.0606062
130.245, -0.0606064
130.246, -0.0606065
130.247, -0.060607
130.248, -0.060607
130.249, -0.0606073
130.25, -0.0606074
130.251, -0.0606075
130.252, -0.0606077
130.253, -0.0606078
130.254, -0.0606079
130.255, -0.060608
130.256, -0.0606081
130.257, -0.0606081
130.258, -0.0606081
130.259, -0.0606083
130.26, -0.0606083
130.261, -0.0606084
130.262, -0.0606084
130.263, -0.0606087
130.264, -0.0606088
130.265, -0.0606091
130.266, -0.060609
130.267, -0.060609
130.268, -0.0606091
130.269, -0.0606093
130.27, -0.0606093
130.271, -0.0606094
130.272, -0.0606093
130.273, -0.0606094
130.274, -0.0606095
130.275, -0.0606094
130.276, -0.0606095
130.277, -0.0606096
130.278, -0.0606095
130.279, -0.0606095
130.28, -0.0606096
130.281, -0.0606094
130.282, -0.0606094
130.283, -0.0606095
130.284, -0.0606097
130.285, -0.0606095
130.286, -0.0606094
130.287, -0.0606094
130.288, -0.0606095
130.289, -0.0606094
130.29, -0.0606093
130.291, -0.0606093
130.292, -0.0606093
130.293, -0.0606094
130.294, -0.0606094
130.295, -0.0606093
130.296, -0.0606093
130.297, -0.0606094
130.298, -0.0606095
130.299, -0.0606095
130.3, -0.0606097
130.301, -0.0606097
130.302, -0.0606098
130.303, -0.0606099
130.304, -0.0606101
130.305, -0.0606101
130.306, -0.0606103
130.307, -0.0606104
130.308, -0.0606106
130.309, -0.0606106
130.31, -0.0606107
130.311, -0.060611
130.312, -0.0606113
130.313, -0.0606117
130.314, -0.0606122
130.315, -0.0606126
130.316, -0.0606131
130.317, -0.0606135
130.318, -0.0606139
130.319, -0.0606143
130.32, -0.0606146
130.321, -0.0606148
130.322, -0.060615
130.323, -0.0606152
130.324, -0.0606154
130.325, -0.0606156
130.326, -0.0606158
130.327, -0.060616
130.328, -0.0606162
130.329, -0.0606163
130.33, -0.0606165
130.331, -0.0606166
130.332, -0.0606168
130.333, -0.060617
130.334, -0.0606171
130.335, -0.0606173
130.336, -0.0606175
130.337, -0.0606176
130.338, -0.0606178
130.339, -0.060618
130.34, -0.0606181
130.341, -0.0606185
130.342, -0.0606186
130.343, -0.0606189
130.344, -0.0606191
130.345, -0.0606195
130.346, -0.0606197
130.347, -0.0606199
130.348, -0.0606201
130.349, -0.0606203
130.35, -0.0606205
130.351, -0.0606206
130.352, -0.0606207
130.353, -0.0606208
130.354, -0.0606208
130.355, -0.060621
130.356, -0.060621
130.357, -0.060621
130.358, -0.0606211
130.359, -0.0606212
130.36, -0.0606212
130.361, -0.0606213
130.362, -0.0606214
130.363, -0.0606214
130.364, -0.0606215
130.365, -0.0606215
130.366, -0.0606215
130.367, -0.0606217
130.368, -0.0606218
130.369, -0.0606218
130.37, -0.060622
130.371, -0.060622
130.372, -0.060622
130.373, -0.060622
130.374, -0.060622
130.375, -0.060622
130.376, -0.0606222
130.377, -0.060622
130.378, -0.0606221
130.379, -0.0606222
130.38, -0.060622
130.381, -0.060622
130.382, -0.0606221
130.383, -0.0606219
130.384, -0.0606219
130.385, -0.060622
130.386, -0.0606219
130.387, -0.0606219
130.388, -0.0606218
130.389, -0.0606216
130.39, -0.0606216
130.391, -0.0606217
130.392, -0.0606214
130.393, -0.0606213
130.394, -0.0606213
130.395, -0.0606214
130.396, -0.0606215
130.397, -0.0606212
130.398, -0.0606211
130.399, -0.060621
130.4, -0.060621
130.401, -0.0606211
130.402, -0.0606211
130.403, -0.0606209
130.404, -0.0606208
130.405, -0.0606207
130.406, -0.0606207
130.407, -0.0606207
130.408, -0.0606208
130.409, -0.0606209
130.41, -0.0606208
130.411, -0.0606206
130.412, -0.0606205
130.413, -0.0606204
130.414, -0.0606204
130.415, -0.0606203
130.416, -0.0606201
130.417, -0.0606199
130.418, -0.0606198
130.419, -0.0606197
130.42, -0.0606196
130.421, -0.0606196
130.422, -0.0606195
130.423, -0.0606194
130.424, -0.0606194
130.425, -0.0606194
130.426, -0.0606194
130.427, -0.0606193
130.428, -0.0606193
130.429, -0.0606193
130.43, -0.0606192
130.431, -0.0606192
130.432, -0.0606192
130.433, -0.0606192
130.434, -0.0606193
130.435, -0.0606192
130.436, -0.0606192
130.437, -0.0606192
130.438, -0.0606193
130.439, -0.0606193
130.44, -0.0606193
130.441, -0.0606194
130.442, -0.0606194
130.443, -0.0606195
130.444, -0.0606194
130.445, -0.0606195
130.446, -0.0606195
130.447, -0.0606195
130.448, -0.0606197
130.449, -0.0606196
130.45, -0.0606196
130.451, -0.0606198
130.452, -0.0606198
130.453, -0.0606198
130.454, -0.06062
130.455, -0.06062
130.456, -0.06062
130.457, -0.0606203
130.458, -0.0606203
130.459, -0.0606203
130.46, -0.0606206
130.461, -0.0606207
130.462, -0.0606208
130.463, -0.0606211
130.464, -0.0606211
130.465, -0.0606212
130.466, -0.0606215
130.467, -0.0606215
130.468, -0.0606216
130.469, -0.0606217
130.47, -0.0606218
130.471, -0.0606218
130.472, -0.0606218
130.473, -0.0606221
130.474, -0.0606219
130.475, -0.0606219
130.476, -0.060622
130.477, -0.0606222
130.478, -0.0606221
130.479, -0.0606221
130.48, -0.0606221
130.481, -0.0606223
130.482, -0.0606222
130.483, -0.0606222
130.484, -0.0606223
130.485, -0.0606225
130.486, -0.060623
130.487, -0.060623
130.488, -0.0606232
130.489, -0.0606235
130.49, -0.0606233
130.491, -0.0606233
130.492, -0.0606232
130.493, -0.0606232
130.494, -0.0606229
130.495, -0.0606228
130.496, -0.0606228
130.497, -0.0606228
130.498, -0.0606228
130.499, -0.0606227
130.5, -0.0606226
130.501, -0.0606226
130.502, -0.0606226
130.503, -0.0606226
130.504, -0.0606225
130.505, -0.0606224
130.506, -0.0606224
130.507, -0.0606223
130.508, -0.0606223
130.509, -0.0606222
130.51, -0.0606222
130.511, -0.0606222
130.512, -0.0606221
130.513, -0.0606221
130.514, -0.060622
130.515, -0.0606219
130.516, -0.0606219
130.517, -0.060622
130.518, -0.0606219
130.519, -0.0606219
130.52, -0.0606219
130.521, -0.060622
130.522, -0.0606219
130.523, -0.0606221
130.524, -0.0606223
130.525, -0.0606229
130.526, -0.0606235
130.527, -0.0606243
130.528, -0.0606252
130.529, -0.0606262
130.53, -0.0606272
130.531, -0.0606283
130.532, -0.0606294
130.533, -0.0606305
130.534, -0.0606316
130.535, -0.0606327
130.536, -0.0606338
130.537, -0.0606348
130.538, -0.0606357
130.539, -0.0606366
130.54, -0.0606375
130.541, -0.0606383
130.542, -0.0606391
130.543, -0.0606398
130.544, -0.0606406
130.545, -0.0606415
130.546, -0.0606423
130.547, -0.060643
130.548, -0.0606441
130.549, -0.060645
130.55, -0.060646
130.551, -0.0606471
130.552, -0.0606481
130.553, -0.0606492
130.554, -0.0606503
130.555, -0.0606514
130.556, -0.0606525
130.557, -0.0606536
130.558, -0.0606547
130.559, -0.0606559
130.56, -0.060657
130.561, -0.0606582
130.562, -0.0606593
130.563, -0.0606605
130.564, -0.0606617
130.565, -0.060663
130.566, -0.0606642
130.567, -0.0606654
130.568, -0.0606667
130.569, -0.0606679
130.57, -0.0606692
130.571, -0.0606704
130.572, -0.0606716
130.573, -0.0606729
130.574, -0.0606742
130.575, -0.0606754
130.576, -0.0606767
130.577, -0.060678
130.578, -0.0606793
130.579, -0.0606805
130.58, -0.0606819
130.581, -0.0606831
130.582, -0.0606844
130.583, -0.0606857
130.584, -0.060687
130.585, -0.0606883
130.586, -0.0606896
130.587, -0.0606909
130.588, -0.0606922
130.589, -0.0606936
130.59, -0.0606949
130.591, -0.0606962
130.592, -0.0606975
130.593, -0.0606988
130.594, -0.0606999
130.595, -0.0607011
130.596, -0.0607023
130.597, -0.0607034
130.598, -0.0607046
130.599, -0.0607057
130.6, -0.060707
130.601, -0.0607082
130.602, -0.0607095
130.603, -0.060711
130.604, -0.0607124
130.605, -0.060714
130.606, -0.0607156
130.607, -0.0607172
130.608, -0.060719
130.609, -0.0607207
130.61, -0.0607225
130.611, -0.0607243
130.612, -0.0607262
130.613, -0.0607281
130.614, -0.06073
130.615, -0.0607318
130.616, -0.0607338
130.617, -0.0607358
130.618, -0.0607377
130.619, -0.0607396
130.62, -0.0607415
130.621, -0.0607435
130.622, -0.0607455
130.623, -0.0607475
130.624, -0.0607494
130.625, -0.0607515
130.626, -0.0607535
130.627, -0.0607556
130.628, -0.0607575
130.629, -0.0607597
130.63, -0.0607619
130.631, -0.0607643
130.632, -0.0607667
130.633, -0.0607693
130.634, -0.0607719
130.635, -0.0607746
130.636, -0.0607772
130.637, -0.06078
130.638, -0.0607828
130.639, -0.0607857
130.64, -0.0607885
130.641, -0.0607915
130.642, -0.0607944
130.643, -0.0607974
130.644, -0.0608004
130.645, -0.0608036
130.646, -0.0608067
130.647, -0.06081
130.648, -0.0608133
130.649, -0.0608167
130.65, -0.0608202
130.651, -0.0608238
130.652, -0.0608275
130.653, -0.0608314
130.654, -0.0608353
130.655, -0.0608395
130.656, -0.0608436
130.657, -0.0608479
130.658, -0.0608522
130.659, -0.0608566
130.66, -0.060861
130.661, -0.0608655
130.662, -0.0608701
130.663, -0.0608747
130.664, -0.0608794
130.665, -0.0608842
130.666, -0.060889
130.667, -0.060894
130.668, -0.0608989
130.669, -0.060904
130.67, -0.060909
130.671, -0.0609138
130.672, -0.0609185
130.673, -0.0609231
130.674, -0.0609274
130.675, -0.0609315
130.676, -0.0609354
130.677, -0.0609391
130.678, -0.0609427
130.679, -0.0609463
130.68, -0.0609496
130.681, -0.0609528
130.682, -0.060956
130.683, -0.060959
130.684, -0.060962
130.685, -0.0609649
130.686, -0.0609677
130.687, -0.0609705
130.688, -0.0609733
130.689, -0.060976
130.69, -0.0609787
130.691, -0.0609814
130.692, -0.060984
130.693, -0.0609865
130.694, -0.060989
130.695, -0.0609913
130.696, -0.0609936
130.697, -0.0609957
130.698, -0.0609977
130.699, -0.0609996
130.7, -0.0610013
130.701, -0.0610029
130.702, -0.0610044
130.703, -0.0610058
130.704, -0.0610072
130.705, -0.0610084
130.706, -0.0610098
130.707, -0.0610109
130.708, -0.061012
130.709, -0.0610131
130.71, -0.0610141
130.711, -0.0610152
130.712, -0.0610162
130.713, -0.061017
130.714, -0.061018
130.715, -0.0610187
130.716, -0.0610194
130.717, -0.0610201
130.718, -0.0610208
130.719, -0.0610213
130.72, -0.0610219
130.721, -0.0610223
130.722, -0.0610227
130.723, -0.061023
130.724, -0.0610231
130.725, -0.0610232
130.726, -0.0610231
130.727, -0.0610229
130.728, -0.0610227
130.729, -0.0610225
130.73, -0.0610223
130.731, -0.0610221
130.732, -0.061022
130.733, -0.0610217
130.734, -0.0610216
130.735, -0.0610213
130.736, -0.0610212
130.737, -0.061021
130.738, -0.061021
130.739, -0.0610209
130.74, -0.0610209
130.741, -0.0610209
130.742, -0.0610209
130.743, -0.0610209
130.744, -0.0610209
130.745, -0.061021
130.746, -0.0610211
130.747, -0.0610212
130.748, -0.0610214
130.749, -0.0610215
130.75, -0.0610218
130.751, -0.061022
130.752, -0.0610222
130.753, -0.0610222
130.754, -0.0610222
130.755, -0.0610221
130.756, -0.0610221
130.757, -0.0610222
130.758, -0.0610222
130.759, -0.0610223
130.76, -0.0610224
130.761, -0.0610224
130.762, -0.0610225
130.763, -0.0610225
130.764, -0.0610226
130.765, -0.0610226
130.766, -0.0610226
130.767, -0.0610228
130.768, -0.0610228
130.769, -0.061023
130.77, -0.061023
130.771, -0.061023
130.772, -0.0610231
130.773, -0.0610231
130.774, -0.0610231
130.775, -0.0610232
130.776, -0.0610232
130.777, -0.0610234
130.778, -0.0610234
130.779, -0.0610235
130.78, -0.0610235
130.781, -0.0610235
130.782, -0.0610237
130.783, -0.0610237
130.784, -0.0610237
130.785, -0.061024
130.786, -0.0610239
130.787, -0.061024
130.788, -0.0610242
130.789, -0.0610242
130.79, -0.0610243
130.791, -0.0610245
130.792, -0.0610245
130.793, -0.0610245
130.794, -0.0610247
130.795, -0.0610247
130.796, -0.0610248
130.797, -0.061025
130.798, -0.0610249
130.799, -0.061025
130.8, -0.0610252
130.801, -0.0610252
130.802, -0.0610253
130.803, -0.0610252
130.804, -0.0610252
130.805, -0.0610251
130.806, -0.0610251
130.807, -0.061025
130.808, -0.061025
130.809, -0.0610248
130.81, -0.0610248
130.811, -0.0610246
130.812, -0.0610244
130.813, -0.0610241
130.814, -0.0610237
130.815, -0.0610235
130.816, -0.0610229
130.817, -0.0610224
130.818, -0.061022
130.819, -0.0610214
130.82, -0.0610208
130.821, -0.0610204
130.822, -0.0610196
130.823, -0.0610189
130.824, -0.061018
130.825, -0.0610171
130.826, -0.0610162
130.827, -0.0610151
130.828, -0.061014
130.829, -0.0610129
130.83, -0.0610117
130.831, -0.0610106
130.832, -0.0610094
130.833, -0.0610083
130.834, -0.0610071
130.835, -0.061006
130.836, -0.0610049
130.837, -0.0610038
130.838, -0.0610027
130.839, -0.0610017
130.84, -0.0610007
130.841, -0.0609995
130.842, -0.0609984
130.843, -0.0609973
130.844, -0.0609964
130.845, -0.0609955
130.846, -0.0609948
130.847, -0.0609941
130.848, -0.0609936
130.849, -0.0609932
130.85, -0.0609929
130.851, -0.0609926
130.852, -0.0609925
130.853, -0.0609926
130.854, -0.0609927
130.855, -0.060993
130.856, -0.0609935
130.857, -0.0609938
130.858, -0.0609942
130.859, -0.0609946
130.86, -0.0609947
130.861, -0.060995
130.862, -0.0609951
130.863, -0.0609955
130.864, -0.0609956
130.865, -0.060996
130.866, -0.0609962
130.867, -0.0609963
130.868, -0.0609964
130.869, -0.0609965
130.87, -0.0609965
130.871, -0.060997
130.872, -0.060997
130.873, -0.0609974
130.874, -0.0609976
130.875, -0.0609978
130.876, -0.0609979
130.877, -0.0609984
130.878, -0.0609985
130.879, -0.0609989
130.88, -0.0609991
130.881, -0.0609993
130.882, -0.0609994
130.883, -0.061
130.884, -0.061
130.885, -0.0610004
130.886, -0.0610005
130.887, -0.0610007
130.888, -0.0610008
130.889, -0.061001
130.89, -0.0610011
130.891, -0.0610015
130.892, -0.0610015
130.893, -0.0610017
130.894, -0.0610017
130.895, -0.061002
130.896, -0.061002
130.897, -0.0610023
130.898, -0.0610022
130.899, -0.0610025
130.9, -0.0610025
130.901, -0.0610027
130.902, -0.0610026
130.903, -0.0610029
130.904, -0.0610028
130.905, -0.061003
130.906, -0.061003
130.907, -0.0610032
130.908, -0.0610031
130.909, -0.0610033
130.91, -0.0610033
130.911, -0.0610034
130.912, -0.0610034
130.913, -0.0610035
130.914, -0.0610035
130.915, -0.0610035
130.916, -0.0610037
130.917, -0.0610037
130.918, -0.0610037
130.919, -0.0610036
130.92, -0.0610037
130.921, -0.0610038
130.922, -0.0610037
130.923, -0.0610038
130.924, -0.0610039
130.925, -0.0610038
130.926, -0.0610038
130.927, -0.0610039
130.928, -0.0610039
130.929, -0.0610039
130.93, -0.061004
130.931, -0.061004
130.932, -0.061004
130.933, -0.0610042
130.934, -0.0610043
130.935, -0.0610044
130.936, -0.0610045
130.937, -0.0610046
130.938, -0.0610047
130.939, -0.0610047
130.94, -0.0610051
130.941, -0.0610052
130.942, -0.0610055
130.943, -0.0610057
130.944, -0.0610058
130.945, -0.061006
130.946, -0.0610064
130.947, -0.0610063
130.948, -0.0610065
130.949, -0.0610071
130.95, -0.0610074
130.951, -0.0610079
130.952, -0.0610086
130.953, -0.0610091
130.954, -0.0610096
130.955, -0.0610101
130.956, -0.0610106
130.957, -0.0610111
130.958, -0.0610115
130.959, -0.0610119
130.96, -0.0610122
130.961, -0.0610125
130.962, -0.0610132
130.963, -0.0610134
130.964, -0.0610139
130.965, -0.0610143
130.966, -0.061015
130.967, -0.0610153
130.968, -0.0610159
130.969, -0.0610163
130.97, -0.0610169
130.971, -0.0610173
130.972, -0.0610179
130.973, -0.0610182
130.974, -0.0610188
130.975, -0.0610191
130.976, -0.0610197
130.977, -0.0610199
130.978, -0.0610204
130.979, -0.0610207
130.98, -0.0610212
130.981, -0.0610214
130.982, -0.0610216
130.983, -0.0610218
130.984, -0.061022
130.985, -0.0610222
130.986, -0.0610223
130.987, -0.0610224
130.988, -0.0610225
130.989, -0.0610226
130.99, -0.0610228
130.991, -0.0610229
130.992, -0.061023
130.993, -0.0610231
130.994, -0.0610233
130.995, -0.0610233
130.996, -0.0610235
130.997, -0.0610235
130.998, -0.0610236
130.999, -0.0610237
131, -0.0610238
131.001, -0.0610239
131.002, -0.061024
131.003, -0.061024
131.004, -0.061024
131.005, -0.0610242
131.006, -0.0610242
131.007, -0.0610242
131.008, -0.0610243
131.009, -0.0610243
131.01, -0.0610243
131.011, -0.0610244
131.012, -0.0610244
131.013, -0.0610244
131.014, -0.0610245
131.015, -0.0610244
131.016, -0.0610245
131.017, -0.0610245
131.018, -0.0610245
131.019, -0.0610245
131.02, -0.0610245
131.021, -0.0610247
131.022, -0.0610246
131.023, -0.0610244
131.024, -0.0610243
131.025, -0.0610242
131.026, -0.0610243
131.027, -0.0610244
131.028, -0.0610243
131.029, -0.0610242
131.03, -0.0610242
131.031, -0.0610243
131.032, -0.0610241
131.033, -0.061024
131.034, -0.061024
131.035, -0.061024
131.036, -0.061024
131.037, -0.0610241
131.038, -0.0610239
131.039, -0.0610238
131.04, -0.0610237
131.041, -0.0610237
131.042, -0.0610237
131.043, -0.0610237
131.044, -0.0610238
131.045, -0.0610239
131.046, -0.0610238
131.047, -0.0610237
131.048, -0.0610237
131.049, -0.0610236
131.05, -0.0610237
131.051, -0.0610237
131.052, -0.0610238
131.053, -0.0610238
131.054, -0.0610238
131.055, -0.0610237
131.056, -0.0610238
131.057, -0.0610239
131.058, -0.0610239
131.059, -0.061024
131.06, -0.061024
131.061, -0.0610242
131.062, -0.0610242
131.063, -0.0610243
131.064, -0.0610245
131.065, -0.0610245
131.066, -0.0610246
131.067, -0.0610246
131.068, -0.0610247
131.069, -0.0610247
131.07, -0.0610248
131.071, -0.0610248
131.072, -0.0610248
131.073, -0.0610248
131.074, -0.0610248
131.075, -0.0610249
131.076, -0.061025
131.077, -0.061025
131.078, -0.061025
131.079, -0.0610252
131.08, -0.0610252
131.081, -0.0610252
131.082, -0.0610253
131.083, -0.0610253
131.084, -0.0610253
131.085, -0.0610253
131.086, -0.0610253
131.087, -0.0610252
131.088, -0.0610253
131.089, -0.0610253
131.09, -0.0610253
131.091, -0.0610253
131.092, -0.0610254
131.093, -0.0610254
131.094, -0.0610254
131.095, -0.0610254
131.096, -0.0610255
131.097, -0.0610255
131.098, -0.0610256
131.099, -0.0610255
131.1, -0.0610257
131.101, -0.0610256
131.102, -0.0610256
131.103, -0.0610257
131.104, -0.0610257
131.105, -0.0610257
131.106, -0.0610258
131.107, -0.0610257
131.108, -0.0610257
131.109, -0.0610257
131.11, -0.0610257
131.111, -0.0610257
131.112, -0.0610257
131.113, -0.0610257
131.114, -0.0610257
131.115, -0.0610258
131.116, -0.0610258
131.117, -0.061026
131.118, -0.0610258
131.119, -0.0610257
131.12, -0.0610257
131.121, -0.0610257
131.122, -0.0610259
131.123, -0.0610257
131.124, -0.0610257
131.125, -0.0610257
131.126, -0.0610257
131.127, -0.0610258
131.128, -0.0610257
131.129, -0.0610256
131.13, -0.0610256
131.131, -0.0610256
131.132, -0.0610256
131.133, -0.0610255
131.134, -0.0610255
131.135, -0.0610255
131.136, -0.0610253
131.137, -0.0610252
131.138, -0.0610251
131.139, -0.0610249
131.14, -0.0610248
131.141, -0.0610246
131.142, -0.0610243
131.143, -0.0610239
131.144, -0.0610236
131.145, -0.0610232
131.146, -0.0610228
131.147, -0.0610224
131.148, -0.061022
131.149, -0.0610215
131.15, -0.0610211
131.151, -0.0610207
131.152, -0.0610204
131.153, -0.06102
131.154, -0.0610199
131.155, -0.0610197
131.156, -0.0610195
131.157, -0.0610194
131.158, -0.0610194
131.159, -0.0610193
131.16, -0.0610193
131.161, -0.0610194
131.162, -0.0610195
131.163, -0.0610196
131.164, -0.0610197
131.165, -0.0610198
131.166, -0.0610199
131.167, -0.06102
131.168, -0.0610201
131.169, -0.0610202
131.17, -0.0610203
131.171, -0.0610203
131.172, -0.0610204
131.173, -0.0610205
131.174, -0.0610206
131.175, -0.0610207
131.176, -0.0610209
131.177, -0.0610211
131.178, -0.0610216
131.179, -0.0610221
131.18, -0.0610226
131.181, -0.0610234
131.182, -0.0610241
131.183, -0.0610251
131.184, -0.0610259
131.185, -0.0610268
131.186, -0.0610276
131.187, -0.0610287
131.188, -0.0610295
131.189, -0.0610305
131.19, -0.0610314
131.191, -0.0610322
131.192, -0.061033
131.193, -0.0610337
131.194, -0.0610346
131.195, -0.0610353
131.196, -0.061036
131.197, -0.0610367
131.198, -0.0610372
131.199, -0.0610378
131.2, -0.0610386
131.201, -0.0610392
131.202, -0.0610398
131.203, -0.0610408
131.204, -0.0610415
131.205, -0.0610423
131.206, -0.0610431
131.207, -0.0610439
131.208, -0.0610449
131.209, -0.0610456
131.21, -0.0610464
131.211, -0.0610474
131.212, -0.0610482
131.213, -0.0610492
131.214, -0.06105
131.215, -0.061051
131.216, -0.0610518
131.217, -0.0610527
131.218, -0.0610535
131.219, -0.0610545
131.22, -0.0610554
131.221, -0.0610565
131.222, -0.0610576
131.223, -0.0610587
131.224, -0.0610597
131.225, -0.0610608
131.226, -0.061062
131.227, -0.0610631
131.228, -0.0610642
131.229, -0.0610652
131.23, -0.0610664
131.231, -0.0610675
131.232, -0.0610687
131.233, -0.0610699
131.234, -0.0610713
131.235, -0.0610726
131.236, -0.0610741
131.237, -0.0610756
131.238, -0.0610772
131.239, -0.0610788
131.24, -0.0610805
131.241, -0.0610822
131.242, -0.0610839
131.243, -0.0610857
131.244, -0.0610875
131.245, -0.0610894
131.246, -0.0610913
131.247, -0.0610932
131.248, -0.0610951
131.249, -0.061097
131.25, -0.0610989
131.251, -0.0611008
131.252, -0.0611028
131.253, -0.0611048
131.254, -0.0611068
131.255, -0.0611088
131.256, -0.0611109
131.257, -0.0611129
131.258, -0.0611149
131.259, -0.0611169
131.26, -0.0611187
131.261, -0.0611207
131.262, -0.0611224
131.263, -0.0611242
131.264, -0.0611259
131.265, -0.0611276
131.266, -0.0611291
131.267, -0.0611308
131.268, -0.0611325
131.269, -0.0611343
131.27, -0.0611361
131.271, -0.061138
131.272, -0.0611399
131.273, -0.061142
131.274, -0.061144
131.275, -0.0611461
131.276, -0.0611482
131.277, -0.0611505
131.278, -0.0611527
131.279, -0.061155
131.28, -0.0611573
131.281, -0.0611598
131.282, -0.0611622
131.283, -0.0611647
131.284, -0.0611673
131.285, -0.0611701
131.286, -0.0611729
131.287, -0.0611759
131.288, -0.0611789
131.289, -0.0611821
131.29, -0.0611853
131.291, -0.0611887
131.292, -0.061192
131.293, -0.0611955
131.294, -0.0611991
131.295, -0.0612028
131.296, -0.0612065
131.297, -0.0612104
131.298, -0.0612142
131.299, -0.061218
131.3, -0.061222
131.301, -0.0612261
131.302, -0.0612301
131.303, -0.0612338
131.304, -0.0612374
131.305, -0.0612409
131.306, -0.0612442
131.307, -0.0612474
131.308, -0.0612506
131.309, -0.0612536
131.31, -0.0612565
131.311, -0.0612594
131.312, -0.0612622
131.313, -0.0612648
131.314, -0.0612673
131.315, -0.0612696
131.316, -0.0612719
131.317, -0.061274
131.318, -0.061276
131.319, -0.061278
131.32, -0.0612799
131.321, -0.0612819
131.322, -0.0612838
131.323, -0.0612857
131.324, -0.0612877
131.325, -0.0612896
131.326, -0.0612915
131.327, -0.0612932
131.328, -0.0612951
131.329, -0.0612968
131.33, -0.0612984
131.331, -0.0612999
131.332, -0.0613013
131.333, -0.0613027
131.334, -0.0613039
131.335, -0.061305
131.336, -0.061306
131.337, -0.0613069
131.338, -0.0613078
131.339, -0.0613086
131.34, -0.0613093
131.341, -0.0613099
131.342, -0.0613105
131.343, -0.0613112
131.344, -0.0613117
131.345, -0.0613123
131.346, -0.0613128
131.347, -0.0613133
131.348, -0.0613138
131.349, -0.0613142
131.35, -0.0613146
131.351, -0.061315
131.352, -0.0613153
131.353, -0.0613155
131.354, -0.0613158
131.355, -0.061316
131.356, -0.0613162
131.357, -0.0613165
131.358, -0.0613166
131.359, -0.0613167
131.36, -0.0613167
131.361, -0.0613167
131.362, -0.0613165
131.363, -0.0613164
131.364, -0.0613163
131.365, -0.0613161
131.366, -0.061316
131.367, -0.0613159
131.368, -0.0613159
131.369, -0.0613159
131.37, -0.0613159
131.371, -0.061316
131.372, -0.061316
131.373, -0.061316
131.374, -0.0613162
131.375, -0.0613164
131.376, -0.0613167
131.377, -0.0613171
131.378, -0.0613175
131.379, -0.0613178
131.38, -0.0613182
131.381, -0.0613186
131.382, -0.0613189
131.383, -0.0613193
131.384, -0.0613197
131.385, -0.06132
131.386, -0.0613204
131.387, -0.0613208
131.388, -0.0613212
131.389, -0.0613216
131.39, -0.0613219
131.391, -0.0613223
131.392, -0.0613226
