sim_time; tb3_0?world_linear_velocity/y
132,812;-2,21E-05
132,813;-8,19E-05
132,814;-1,34E-05
132,815;-0,000199731
132,816;7,40E-05
132,817;-9,47E-06
132,818;-4,15E-05
132,819;1,61E-05
132,82;-0,00016665
132,821;0,00012269
132,822;4,01E-05
132,823;5,05E-05
132,824;0,00014909
132,825;-5,05E-05
132,826;0,000275575
132,827;0,000233664
132,828;0,000301765
132,829;0,000353193
132,83;0,000461418
132,831;0,000276199
132,832;0,000419419
132,833;0,000564211
132,834;0,000597133
132,835;0,00062969
132,836;0,000674015
132,837;0,000687373
132,838;0,000576637
132,839;0,000825582
132,84;0,000795322
132,841;0,000735645
132,842;0,000994557
132,843;0,000983454
132,844;0,00101083
132,845;0,00111361
132,846;0,00113884
132,847;0,00113689
132,848;0,00119288
132,849;0,00118967
132,85;0,00112895
132,851;0,0011667
132,852;0,00114221
132,853;0,00111045
132,854;0,00100287
132,855;0,00104921
132,856;0,0010068
132,857;0,00097119
132,858;0,00108836
132,859;0,00104564
132,86;0,000931352
132,861;0,000809985
132,862;0,000698943
132,863;0,000585146
132,864;0,000471975
132,865;0,000363715
132,866;0,000259962
132,867;0,000158307
132,868;5,45E-05
132,869;-5,65E-05
132,87;-0,000178266
132,871;-0,000238187
132,872;-0,000510214
132,873;-0,00038296
132,874;-0,000537547
132,875;-0,000367841
132,876;-0,000623281
132,877;-0,000161066
132,878;-0,000232059
132,879;-0,000162687
132,88;-0,000469408
132,881;-8,13E-06
132,882;-0,000324599
132,883;-7,22E-05
132,884;-0,000427783
132,885;-2,59E-05
132,886;-0,00037883
132,887;-0,000260319
132,888;-0,000186119
132,889;-0,000532581
132,89;-9,64E-05
132,891;-0,000460785
132,892;-0,000203303
132,893;-0,000305564
132,894;-0,000253075
132,895;-0,000233903
132,896;-0,000611781
132,897;-0,000154858
132,898;-0,000310015
132,899;-0,000277137
132,9;-0,000201652
132,901;-0,000559595
132,902;-0,000115941
132,903;-0,000223112
132,904;-0,000208653
132,905;-0,000130826
132,906;-0,000477856
132,907;-3,03E-05
132,908;-0,000119042
132,909;-0,000211229
132,91;-9,78E-05
132,911;-0,000423013
132,912;3,09E-05
132,913;-0,000246555
132,914;3,53E-05
132,915;-0,000279672
132,916;3,12E-05
132,917;-0,000242626
132,918;5,98E-05
132,919;-0,000234441
132,92;3,60E-05
132,921;-0,000223051
132,922;5,67E-05
132,923;-0,000203671
132,924;4,45E-05
132,925;-0,000190218
132,926;4,79E-05
132,927;-0,000173881
132,928;4,35E-05
132,929;-0,000154669
132,93;4,32E-05
132,931;-0,000134736
132,932;4,08E-05
132,933;-0,000102315
132,934;4,13E-05
132,935;-6,51E-05
132,936;-0,000183109
132,937;7,47E-05
132,938;1,25E-05
132,939;-0,000119853
132,94;5,78E-05
132,941;-1,16E-05
132,942;-0,000121449
132,943;2,02E-05
132,944;-4,65E-08
132,945;-8,98E-05
132,946;4,24E-06
132,947;3,13E-06
132,948;-0,000176387
132,949;-3,07E-05
132,95;-8,85E-05
132,951;-8,68E-05
132,952;-0,000141313
132,953;-0,000101498
132,954;-0,000156145
132,955;-0,000200679
132,956;-0,000249467
132,957;-0,000220479
132,958;-0,000266094
132,959;-0,000299975
132,96;-0,000332123
132,961;-0,000357421
132,962;-0,000290699
132,963;-0,000312418
132,964;-0,000201133
132,965;-0,00027552
132,966;-0,000407325
132,967;-0,000518575
132,968;-0,000593931
132,969;-0,000640123
132,97;-0,000670051
132,971;-0,000691908
132,972;-0,0007066
132,973;-0,00071426
132,974;-0,000719018
132,975;-0,000725213
132,976;-0,000735138
132,977;-0,000691068
132,978;-0,000656576
132,979;-0,000681423
132,98;-0,000689135
132,981;-0,000695099
132,982;-0,000702934
132,983;-0,000661652
132,984;-0,000628465
132,985;-0,000674835
132,986;-0,000695682
132,987;-0,000716541
132,988;-0,000621461
132,989;-0,000650001
132,99;-0,000694015
132,991;-0,000716459
132,992;-0,000669259
132,993;-0,000659508
132,994;-0,000698081
132,995;-0,000705869
132,996;-0,000633533
132,997;-0,000652318
132,998;-0,000689442
132,999;-0,000702634
133;-0,000619774
133,001;-0,000654947
133,002;-0,000676964
133,003;-0,000682444
133,004;-0,000592853
133,005;-0,000617894
133,006;-0,000629006
133,007;-0,00062697
133,008;-0,000517318
133,009;-0,000532324
133,01;-0,000524207
133,011;-0,000540142
133,012;-0,000531683
133,013;-0,000418297
133,014;-0,000575067
133,015;-0,000422314
133,016;-0,000424606
133,017;-0,00039349
133,018;-0,000368646
133,019;-0,000376049
133,02;-0,000297069
133,021;-0,000273896
133,022;-0,00026791
133,023;-0,000190102
133,024;-0,000181754
133,025;-0,000196759
133,026;-8,91E-05
133,027;-0,000184098
133,028;-5,98E-05
133,029;-8,52E-05
133,03;-2,65E-05
133,031;-6,05E-05
133,032;-9,22E-05
133,033;-2,83E-05
133,034;-5,68E-06
133,035;-0,000116155
133,036;-6,83E-06
133,037;8,43E-06
133,038;-9,56E-05
133,039;4,92E-05
133,04;3,10E-05
133,041;-6,32E-05
133,042;7,00E-05
133,043;3,28E-05
133,044;-2,86E-05
133,045;-9,27E-05
133,046;0,000154361
133,047;0,000113152
133,048;3,85E-05
133,049;-2,24E-05
133,05;0,000124977
133,051;0,000106776
133,052;7,66E-05
133,053;3,62E-05
133,054;5,24E-06
133,055;7,68E-05
133,056;7,34E-05
133,057;3,79E-05
133,058;3,96E-06
133,059;-3,41E-05
133,06;-7,06E-06
133,061;9,64E-06
133,062;7,20E-05
133,063;8,88E-05
133,064;0,000122417
133,065;0,00014539
133,066;8,62E-05
133,067;8,83E-05
133,068;8,63E-05
133,069;-8,47E-06
133,07;1,04E-05
133,071;-9,34E-05
133,072;-0,000227744
133,073;-0,000322877
133,074;-0,00038883
133,075;-0,000457951
133,076;-0,000490674
133,077;-0,000514817
133,078;-0,000532338
133,079;-0,000550695
133,08;-0,00057941
133,081;-0,000603548
133,082;-0,000626306
133,083;-0,000671362
133,084;-0,000722783
133,085;-0,00076584
133,086;-0,000822827
133,087;-0,000875208
133,088;-0,000919763
133,089;-0,00097221
133,09;-0,000986082
133,091;-0,00103265
133,092;-0,000987539
133,093;-0,000994368
133,094;-0,000988127
133,095;-0,00103227
133,096;-0,000923195
133,097;-0,000912501
133,098;-0,000925785
133,099;-0,000944845
133,1;-0,000898904
133,101;-0,000897443
133,102;-0,000923316
133,103;-0,000915958
133,104;-0,00101391
133,105;-0,000949256
133,106;-0,000980972
133,107;-0,000995425
133,108;-0,000911119
133,109;-0,000977223
133,11;-0,000881774
133,111;-0,000918774
133,112;-0,000824466
133,113;-0,000820365
133,114;-0,000795741
133,115;-0,000732502
133,116;-0,000715543
133,117;-0,000674735
133,118;-0,000690173
133,119;-0,000610522
133,12;-0,0006596
133,121;-0,000509493
133,122;-0,000553105
133,123;-0,000474642
133,124;-0,000484456
133,125;-0,000444385
133,126;-0,000499154
133,127;-0,000303867
133,128;-0,000287844
133,129;-0,000194957
133,13;-0,000221514
133,131;-5,18E-05
133,132;-6,66E-05
133,133;-5,01E-06
133,134;5,36E-05
133,135;-8,11E-05
133,136;0,000102669
133,137;2,84E-05
133,138;0,000104556
133,139;-0,000103698
133,14;1,46E-05
133,141;-0,000105295
133,142;3,64E-05
133,143;-5,76E-05
133,144;7,74E-05
133,145;-2,63E-05
133,146;0,000144761
133,147;0,000120113
133,148;-3,72E-05
133,149;3,04E-05
133,15;4,61E-05
133,151;-3,24E-05
133,152;0,000101764
133,153;1,35E-06
133,154;-5,45E-05
133,155;1,98E-05
133,156;6,63E-05
133,157;3,11E-05
133,158;0,000124625
133,159;8,35E-05
133,16;8,45E-05
133,161;9,70E-05
133,162;0,000154795
133,163;0,000143033
133,164;0,00010214
133,165;0,000178349
133,166;9,50E-05
133,167;-6,06E-05
133,168;-0,000107751
133,169;-0,000100107
133,17;-8,53E-05
133,171;-7,64E-05
133,172;6,15E-05
133,173;8,08E-05
133,174;0,000131234
133,175;0,000173181
133,176;0,00022296
133,177;0,000138341
133,178;9,66E-05
133,179;7,36E-06
133,18;-5,25E-05
133,181;-0,000127156
133,182;-0,000119793
133,183;-0,00014196
133,184;-0,000252887
133,185;-0,000202344
133,186;-0,00025693
133,187;-0,000417406
133,188;-0,000362377
133,189;-0,000532818
133,19;-0,000521344
133,191;-0,000720177
133,192;-0,0006536
133,193;-0,000713637
133,194;-0,000701737
133,195;-0,000937424
133,196;-0,000792499
133,197;-0,00102191
133,198;-0,000827622
133,199;-0,00108643
133,2;-0,000870939
133,201;-0,00110528
133,202;-0,00093477
133,203;-0,000922108
133,204;-0,00111744
133,205;-0,000718415
133,206;-0,000745375
133,207;-0,000733094
133,208;-0,00057571
133,209;-0,000539432
133,21;-0,00049505
133,211;-0,000762422
133,212;-0,000413246
133,213;-0,000512614
133,214;-0,000529357
133,215;-0,00043243
133,216;-0,000416678
133,217;-0,000687453
133,218;-0,000340411
133,219;-0,000432599
133,22;-0,000704761
133,221;-0,000313459
133,222;-0,00038307
133,223;-0,000662608
133,224;-0,000281684
133,225;-0,00041852
133,226;-0,000309122
133,227;-0,000567243
133,228;-0,000194338
133,229;-0,000405606
133,23;-0,000189009
133,231;-0,000205639
133,232;-0,000186611
133,233;-0,000134583
133,234;-0,000399789
133,235;-3,01E-05
133,236;-0,000232884
133,237;-6,73E-05
133,238;-8,34E-05
133,239;-6,16E-05
133,24;-0,000213344
133,241;-2,14E-05
133,242;-1,44E-05
133,243;-0,000273395
133,244;4,30E-05
133,245;-0,000134687
133,246;-1,91E-05
133,247;-4,40E-05
133,248;-9,05E-07
133,249;-4,49E-05
133,25;-0,000154655
133,251;4,56E-05
133,252;-0,000129507
133,253;6,03E-05
133,254;3,06E-05
133,255;-3,50E-05
133,256;-0,000112448
133,257;6,43E-05
133,258;-9,20E-05
133,259;1,23E-05
133,26;-0,000132967
133,261;-3,93E-05
133,262;-9,17E-05
133,263;-0,000126009
133,264;-8,17E-05
133,265;-9,31E-05
133,266;-0,000118335
133,267;-0,000154193
133,268;-0,000270927
133,269;-0,000234812
133,27;-0,000315348
133,271;-0,000377503
133,272;-0,000447862
133,273;-0,000519861
133,274;-0,000600342
133,275;-0,000570915
133,276;-0,000622614
133,277;-0,000658918
133,278;-0,000690706
133,279;-0,000714661
133,28;-0,000750672
133,281;-0,000654351
133,282;-0,000555354
133,283;-0,000626833
133,284;-0,000767299
133,285;-0,000897477
133,286;-0,000991855
133,287;-0,0010575
133,288;-0,00110635
133,289;-0,00114579
133,29;-0,0011783
133,291;-0,00120708
133,292;-0,00123336
133,293;-0,00125881
133,294;-0,00128787
133,295;-0,00123853
133,296;-0,00127628
133,297;-0,00128344
133,298;-0,00128292
133,299;-0,00127584
133,3;-0,00126769
133,301;-0,00123009
133,302;-0,00118028
133,303;-0,00120807
133,304;-0,00120426
133,305;-0,00119065
133,306;-0,00117163
133,307;-0,00108042
133,308;-0,00105287
133,309;-0,00106513
133,31;-0,00104281
133,311;-0,00100574
133,312;-0,000969832
133,313;-0,000859046
133,314;-0,000853323
133,315;-0,00085293
133,316;-0,000829047
133,317;-0,000799998
133,318;-0,00073495
133,319;-0,000670957
133,32;-0,000658093
133,321;-0,000619816
133,322;-0,000571519
133,323;-0,00046954
133,324;-0,000468841
133,325;-0,000429759
133,326;-0,000338555
133,327;-0,000307515
133,328;-0,000231267
133,329;-0,000225295
133,33;-0,000190973
133,331;-0,00010934
133,332;-4,91E-05
133,333;-0,00011042
133,334;-6,60E-05
133,335;-7,00E-06
133,336;-9,40E-05
133,337;-0,000198919
133,338;-5,01E-05
133,339;-1,02E-05
133,34;-9,53E-05
133,341;-2,16E-06
133,342;9,90E-06
133,343;-7,77E-05
133,344;-0,000170019
133,345;1,54E-05
133,346;3,08E-05
133,347;-6,06E-05
133,348;-0,000142289
133,349;7,35E-05
133,35;5,59E-05
133,351;-2,36E-05
133,352;-9,49E-05
133,353;0,000120835
133,354;4,65E-05
133,355;-1,47E-05
133,356;-7,70E-05
133,357;-0,000120758
133,358;0,00019184
133,359;0,000116767
133,36;5,20E-05
133,361;-7,49E-06
133,362;-4,81E-05
133,363;-7,09E-05
133,364;0,00025689
133,365;0,000127417
133,366;9,05E-05
133,367;3,96E-05
133,368;5,45E-07
133,369;-9,71E-06
133,37;-1,82E-05
133,371;-5,79E-06
133,372;1,14E-05
133,373;0,000208133
133,374;0,000185813
133,375;0,000174337
133,376;0,000136414
133,377;0,000258713
133,378;0,00013063
133,379;0,000144456
133,38;0,000241906
133,381;8,27E-05
133,382;0,000144376
133,383;0,000210991
133,384;4,53E-05
133,385;0,000116987
133,386;0,000164856
133,387;5,41E-05
133,388;0,000198419
133,389;0,000234353
133,39;0,000111369
133,391;0,000143638
133,392;8,09E-05
133,393;1,98E-06
133,394;2,44E-05
133,395;-1,72E-05
133,396;-9,35E-05
133,397;-8,47E-05
133,398;-8,33E-05
133,399;-7,28E-05
133,4;-0,00014954
133,401;-0,000181837
133,402;-0,000161464
133,403;-0,000248689
133,404;-0,000209591
133,405;-0,000178908
133,406;-0,000274342
133,407;-0,000214304
133,408;-0,000169498
133,409;-0,000267545
133,41;-0,000210918
133,411;-0,000155481
133,412;-0,000259593
133,413;-0,000247732
133,414;-0,000193404
133,415;-0,000298252
133,416;-6,63E-05
133,417;-3,43E-05
133,418;-0,000139298
133,419;-8,56E-05
133,42;-6,23E-05
133,421;5,07E-05
133,422;-1,32E-05
133,423;-0,000115912
133,424;-3,74E-05
133,425;-4,14E-05
133,426;-0,000150109
133,427;-2,72E-05
133,428;-4,00E-05
133,429;-0,000150571
133,43;-1,96E-05
133,431;-4,21E-05
133,432;2,03E-05
133,433;-8,13E-05
133,434;8,62E-05
133,435;-2,82E-05
133,436;-0,000124726
133,437;7,99E-05
133,438;-9,57E-05
133,439;9,83E-05
133,44;-4,12E-05
133,441;-0,000157545
133,442;6,98E-06
133,443;-6,33E-05
133,444;-1,40E-05
133,445;-0,000117799
133,446;1,58E-05
133,447;-6,75E-05
133,448;0,000133784
133,449;2,07E-05
133,45;-8,13E-05
133,451;9,57E-05
133,452;-2,01E-05
133,453;0,000119445
133,454;-8,69E-05
133,455;-1,12E-05
133,456;-0,000104298
133,457;0,000123794
133,458;7,55E-05
133,459;4,05E-05
133,46;0,000160304
133,461;4,31E-05
133,462;0,000243714
133,463;5,91E-05
133,464;0,000225987
133,465;0,000194498
133,466;0,000216839
133,467;0,000235157
133,468;0,000276322
133,469;0,000304278
133,47;0,000440786
133,471;0,000473631
133,472;0,000554917
133,473;0,0006219
133,474;0,000646256
133,475;0,000707067
133,476;0,000758607
133,477;0,00075998
133,478;0,00103273
133,479;0,00100937
133,48;0,00110522
133,481;0,00117893
133,482;0,00119103
133,483;0,00120834
133,484;0,00128686
133,485;0,00123346
133,486;0,00133079
133,487;0,00131899
133,488;0,00132207
133,489;0,00131166
133,49;0,00130968
133,491;0,00131808
133,492;0,00128746
133,493;0,00140678
133,494;0,00165002
133,495;0,00176645
133,496;0,00164471
133,497;0,0018421
133,498;0,00175536
133,499;0,00161073
133,5;0,00182828
133,501;0,00176035
133,502;0,00177659
133,503;0,00179149
133,504;0,00192213
133,505;0,00173488
133,506;0,00206773
133,507;0,00200332
133,508;0,00199406
133,509;0,00212345
133,51;0,00182926
133,511;0,00218418
133,512;0,00186562
133,513;0,00204347
133,514;0,00189263
133,515;0,00188645
133,516;0,00177372
133,517;0,001759
133,518;0,0016307
133,519;0,00158232
133,52;0,00143737
133,521;0,00137545
133,522;0,00121261
133,523;0,00112324
133,524;0,000950346
133,525;0,000846696
133,526;0,000665093
133,527;0,000508745
133,528;0,000367765
133,529;-0,00017165
133,53;0,000124838
133,531;-0,000339906
133,532;2,30E-05
133,533;-0,000177275
133,534;6,90E-06
133,535;-0,000269693
133,536;8,19E-05
133,537;-5,33E-05
133,538;-0,000236783
133,539;-1,09E-05
133,54;-0,000294851
133,541;0,000142141
133,542;6,41E-05
133,543;-0,000183384
133,544;-7,29E-05
133,545;-0,000366982
133,546;0,0001497
133,547;-3,81E-06
133,548;-0,000214174
133,549;-2,92E-05
133,55;-0,000303957
133,551;0,000162136
133,552;5,92E-05
133,553;-0,000192565
133,554;-1,35E-05
133,555;-0,000268485
133,556;0,000118223
133,557;3,46E-05
133,558;-0,000192695
133,559;2,90E-05
133,56;-0,000193712
133,561;9,50E-05
133,562;4,16E-05
133,563;-0,000175779
133,564;6,35E-05
133,565;-0,000118275
133,566;5,61E-05
133,567;-0,000109176
133,568;0,000120026
133,569;-9,64E-05
133,57;0,000126019
133,571;-9,11E-05
133,572;0,000134578
133,573;-8,35E-05
133,574;0,000143484
133,575;-6,58E-05
133,576;-0,000188502
133,577;0,000176493
133,578;9,01E-05
133,579;8,26E-05
133,58;-6,90E-05
133,581;0,000152478
133,582;-3,86E-06
133,583;-8,59E-05
133,584;6,04E-05
133,585;-2,42E-05
133,586;-0,000134824
133,587;1,10E-05
133,588;1,63E-05
133,589;-4,48E-05
133,59;-5,46E-05
133,591;1,59E-05
133,592;-0,000184074
133,593;-9,19E-05
133,594;-0,000139527
133,595;-0,000122279
133,596;-0,000159791
133,597;-0,000103927
133,598;-0,000131508
133,599;-0,000347086
133,6;-3,53E-05
133,601;-0,000261568
133,602;-0,000611562
133,603;-0,000491712
133,604;-0,000600384
133,605;-0,000851735
133,606;-0,000659578
133,607;-0,000730057
133,608;-0,000722126
133,609;-0,000701459
133,61;-0,000671739
133,611;-0,000609354
133,612;-0,000535255
133,613;-0,000542251
133,614;-0,000537529
133,615;-0,000503612
133,616;-0,000447101
133,617;-0,000486883
133,618;-0,000501557
133,619;-0,000438396
133,62;-0,000427518
133,621;-0,00047106
133,622;-0,0004403
133,623;-0,000408055
133,624;-0,000464634
133,625;-0,000424483
133,626;-0,000408199
133,627;-0,00047059
133,628;-0,000407566
133,629;-0,000433408
133,63;-0,000478652
133,631;-0,000407435
133,632;-0,000454975
133,633;-0,000498066
133,634;-0,000432173
133,635;-0,00048521
133,636;-0,000523767
133,637;-0,000452231
133,638;-0,000502565
133,639;-0,000535224
133,64;-0,000450007
133,641;-0,000505747
133,642;-0,000534038
133,643;-0,000436958
133,644;-0,000502836
133,645;-0,000526199
133,646;-0,000422018
133,647;-0,000490007
133,648;-0,000509474
133,649;-0,000402627
133,65;-0,00045855
133,651;-0,000479565
133,652;-0,000379679
133,653;-0,000437923
133,654;-0,000463741
133,655;-0,000365754
133,656;-0,000427436
133,657;-0,000420673
133,658;-0,000394901
133,659;-0,000438456
133,66;-0,000362659
133,661;-0,000378027
133,662;-0,000352916
133,663;-0,000354336
133,664;-0,000396292
133,665;-0,00027219
133,666;-0,00039843
133,667;-0,000292659
133,668;-0,000337817
133,669;-0,000244254
133,67;-0,000261913
133,671;-0,000269431
133,672;-0,000205403
133,673;-0,000183968
133,674;-0,000199843
133,675;-0,000146455
133,676;-9,59E-05
133,677;-8,16E-05
133,678;-0,000102404
133,679;-0,000115607
133,68;2,98E-06
133,681;-4,85E-06
133,682;-4,23E-06
133,683;-5,99E-05
133,684;3,25E-05
133,685;4,74E-05
133,686;1,40E-05
133,687;2,95E-07
133,688;-4,30E-05
133,689;-6,62E-05
133,69;-8,44E-05
133,691;-0,000143521
133,692;-0,000171201
133,693;-0,000208422
133,694;-0,000263816
133,695;-0,000334989
133,696;-0,000413853
133,697;-0,000491652
133,698;-0,000561948
133,699;-0,00062157
133,7;-0,000670697
133,701;-0,000707559
133,702;-0,000732478
133,703;-0,00074859
133,704;-0,000756714
133,705;-0,000759109
133,706;-0,000636713
133,707;-0,000696014
133,708;-0,000823369
133,709;-0,000931016
133,71;-0,000997736
133,711;-0,00101985
133,712;-0,00101061
133,713;-0,000988902
133,714;-0,000967083
133,715;-0,000953465
133,716;-0,000948449
133,717;-0,000952664
133,718;-0,000964488
133,719;-0,00098661
133,72;-0,000936872
133,721;-0,000964714
133,722;-0,000912207
133,723;-0,000916434
133,724;-0,00107533
133,725;-0,00108776
133,726;-0,00111072
133,727;-0,00127298
133,728;-0,00131397
133,729;-0,00141516
133,73;-0,00144505
133,731;-0,00149704
133,732;-0,00151761
133,733;-0,00162295
133,734;-0,00168599
133,735;-0,00157683
133,736;-0,00156592
133,737;-0,00158069
133,738;-0,00169725
133,739;-0,0016041
133,74;-0,00157135
133,741;-0,001634
133,742;-0,00158118
133,743;-0,00162898
133,744;-0,00171913
133,745;-0,00168977
133,746;-0,00170737
133,747;-0,00162145
133,748;-0,00163328
133,749;-0,00154888
133,75;-0,00150923
133,751;-0,00151258
133,752;-0,00147115
133,753;-0,0012886
133,754;-0,0012116
133,755;-0,00113213
133,756;-0,00110137
133,757;-0,000977832
133,758;-0,00101371
133,759;-0,00107845
133,76;-0,00104087
133,761;-0,000969266
133,762;-0,00093036
133,763;-0,000885058
133,764;-0,000853698
133,765;-0,000778345
133,766;-0,00082247
133,767;-0,00080279
133,768;-0,000782172
133,769;-0,000713816
133,77;-0,000599751
133,771;-0,000500142
133,772;-0,000486719
133,773;-0,000482076
133,774;-0,000484699
133,775;-0,00044832
133,776;-0,000386213
133,777;-0,000396867
133,778;-0,000323452
133,779;-0,000320704
133,78;-0,000304796
133,781;-0,000264918
133,782;-0,00018381
133,783;-7,10E-05
133,784;2,97E-05
133,785;6,84E-05
133,786;2,33E-05
133,787;6,34E-05
133,788;0,000137425
133,789;0,000266871
133,79;0,000254733
133,791;0,000118305
133,792;8,52E-05
133,793;0,000198521
133,794;0,000265594
133,795;0,000101356
133,796;0,00014317
133,797;0,00014853
133,798;7,02E-05
133,799;0,000178444
133,8;0,000105186
133,801;4,96E-05
133,802;0,000135299
133,803;0,000219168
133,804;0,000112235
133,805;0,000128461
133,806;0,000190301
133,807;0,000280788
133,808;0,000161182
133,809;0,000161514
133,81;0,000259499
133,811;0,000135456
133,812;0,000206088
133,813;0,000224636
133,814;0,000191589
133,815;0,000201373
133,816;0,000166948
133,817;0,00020353
133,818;4,67E-05
133,819;2,02E-05
133,82;-3,22E-05
133,821;-5,33E-05
133,822;-0,000120299
133,823;-0,000197588
133,824;-0,000168159
133,825;-0,000179722
133,826;-0,000161249
133,827;-0,000132194
133,828;-0,000126069
133,829;-0,00025702
133,83;-0,000120119
133,831;-0,000256789
133,832;-0,000204786
133,833;-0,000370069
133,834;-0,000187864
133,835;-0,000278441
133,836;-0,000469412
133,837;-0,000163233
133,838;-0,000375154
133,839;-0,000585004
133,84;-0,000253782
133,841;-0,000396571
133,842;-0,000609936
133,843;-0,000234287
133,844;-0,000379585
133,845;-0,000598734
133,846;-0,00016574
133,847;-0,000310212
133,848;-0,000535979
133,849;-7,62E-05
133,85;-0,000224069
133,851;-0,000456908
133,852;-6,67E-06
133,853;-0,00015114
133,854;-0,000383203
133,855;4,11E-05
133,856;-9,86E-05
133,857;-0,000339203
133,858;6,00E-05
133,859;-7,01E-05
133,86;-0,000316438
133,861;6,41E-05
133,862;-3,65E-05
133,863;-0,000286395
133,864;7,54E-05
133,865;-5,63E-06
133,866;-0,000256354
133,867;8,40E-05
133,868;2,06E-05
133,869;-0,000228078
133,87;9,03E-05
133,871;2,19E-05
133,872;-0,000224382
133,873;7,48E-05
133,874;-0,000105038
133,875;1,43E-05
133,876;-0,000212814
133,877;1,66E-05
133,878;-0,000170654
133,879;-4,89E-05
133,88;-0,000265275
133,881;-8,55E-05
133,882;-0,000271889
133,883;-0,000165674
133,884;-0,00036414
133,885;-0,000226223
133,886;-0,000399849
133,887;-0,000315642
133,888;-0,000490266
133,889;-0,000390915
133,89;-0,000542975
133,891;-0,000486577
133,892;-0,000400936
133,893;-0,00035329
133,894;-0,000271431
133,895;-0,000205513
133,896;-0,000297972
133,897;-3,34E-05
133,898;2,64E-05
133,899;-5,79E-05
133,9;0,000160941
133,901;0,000137731
133,902;-1,07E-05
133,903;-0,000107612
133,904;1,37E-05
133,905;-7,89E-06
133,906;-3,22E-05
133,907;-3,49E-05
133,908;-0,00023339
133,909;-0,000149669
133,91;-0,000305041
133,911;-0,000263013
133,912;-0,000436357
133,913;-0,00032328
133,914;-0,000475464
133,915;-0,000380606
133,916;-0,000532409
133,917;-0,000403956
133,918;-0,000505969
133,919;-0,000411803
133,92;-0,000523429
133,921;-0,000794752
133,922;-0,000683933
133,923;-0,000760135
133,924;-0,00078016
133,925;-0,000793959
133,926;-0,000721393
133,927;-0,000719282
133,928;-0,000698189
133,929;-0,000678475
133,93;-0,000601224
133,931;-0,000554549
133,932;-0,000544266
133,933;-0,000544923
133,934;-0,000483387
133,935;-0,000454074
133,936;-0,000467016
133,937;-0,000481641
133,938;-0,000401914
133,939;-0,000405144
133,94;-0,000432724
133,941;-0,000388863
133,942;-0,000369732
133,943;-0,000403936
133,944;-0,000389027
133,945;-0,000359318
133,946;-0,000413376
133,947;-0,000361332
133,948;-0,000360161
133,949;-0,000391075
133,95;-0,00035445
133,951;-0,000348494
133,952;-0,000375828
133,953;-0,000338219
133,954;-0,00033444
133,955;-0,000361676
133,956;-0,000319264
133,957;-0,000318715
133,958;-0,000343124
133,959;-0,000293197
133,96;-0,000291792
133,961;-0,000312095
133,962;-0,000258933
133,963;-0,000255176
133,964;-0,000274577
133,965;-0,000210953
133,966;-0,000209549
133,967;-0,000225775
133,968;-0,000156094
133,969;-0,000156853
133,97;-0,000172634
133,971;-9,96E-05
133,972;-0,000107027
133,973;-0,000121945
133,974;-4,66E-05
133,975;-6,11E-05
133,976;-0,00010897
133,977;-2,46E-05
133,978;-4,17E-05
133,979;-0,000105939
133,98;-3,68E-06
133,981;-1,44E-05
133,982;-0,000240894
133,983;-1,33E-05
133,984;-9,59E-05
133,985;-1,87E-05
133,986;2,23E-05
133,987;-5,78E-05
133,988;-0,000129846
133,989;5,34E-05
133,99;5,91E-05
133,991;-2,91E-05
133,992;6,43E-05
133,993;-2,87E-05
133,994;9,55E-05
133,995;6,12E-05
133,996;-2,68E-07
133,997;-6,52E-05
133,998;6,29E-05
133,999;-3,18E-06
134;0,000161807
134,001;0,000109336
134,002;6,15E-05
134,003;1,38E-06
134,004;-3,78E-05
134,005;-4,35E-05
134,006;0,000171815
134,007;0,000150771
134,008;0,000124849
134,009;8,48E-05
134,01;4,72E-05
134,011;2,41E-05
134,012;1,19E-05
134,013;5,18E-06
134,014;-0,00011606
134,015;-5,32E-05
134,016;-0,000114483
134,017;-9,08E-05
134,018;-6,27E-05
134,019;-6,42E-05
134,02;-0,00019161
134,021;-1,55E-05
134,022;-8,84E-05
134,023;-3,14E-05
134,024;9,82E-05
134,025;6,94E-05
134,026;-0,000205601
134,027;-0,000105616
134,028;-0,000262765
134,029;-0,000315954
134,03;-0,000340069
134,031;-0,00033961
134,032;-0,000323046
134,033;-0,000296728
134,034;-0,000265715
134,035;-0,000234104
134,036;-0,000204974
134,037;-0,00018029
134,038;-0,000395081
134,039;-0,000180744
134,04;-0,000249779
134,041;-0,000233751
134,042;-0,000168247
134,043;-0,000178975
134,044;-0,00016375
134,045;-0,000142276
134,046;-0,000124733
134,047;-0,000355107
134,048;-4,98E-05
134,049;-0,00012319
134,05;-0,000106408
134,051;-5,71E-05
134,052;-4,95E-05
134,053;3,55E-06
134,054;-5,26E-05
134,055;1,46E-06
134,056;-6,01E-05
134,057;-2,91E-05
134,058;1,01E-05
134,059;-0,00023505
134,06;-0,000102519
134,061;-0,000161636
134,062;-0,000116216
134,063;-8,34E-05
134,064;-8,37E-05
134,065;-9,07E-05
134,066;-2,91E-05
134,067;-0,000272718
134,068;-7,21E-05
134,069;-0,000275609
134,07;-6,88E-05
134,071;-0,000276011
134,072;-3,18E-05
134,073;-0,000213415
134,074;-1,35E-05
134,075;-8,83E-05
134,076;6,32E-06
134,077;-3,28E-05
134,078;-0,000125352
134,079;3,74E-05
134,08;-2,87E-05
134,081;-0,000129834
134,082;7,83E-05
